aria_account_id,aria_account_type,aria_product_name,aria_open_date,aria_open_channel,aria_status,aria_initial_balance,aria_current_balance,aria_loan_amount,aria_loan_release_date,aria_loan_maturity_date,aria_peak_activity_period
aria_acct_000222,Savings,Money Market Savings,2018-11-03 00:00:00,Mobile,ACTIVE,0,121540,,,,Morning
aria_acct_000223,Loan,Auto Loan,2010-06-08 00:00:00,In-Person,ACTIVE,0,0,39242.0,2010-06-08 00:00:00,2019-01-15 00:00:00,Evening
aria_acct_000224,Checking,Checking Account,2023-01-01 00:00:00,Online,ACTIVE,0,33741,,,,Evening
aria_acct_000225,Savings,Money Market Savings,2010-02-28 00:00:00,In-Person,ACTIVE,0,23585,,,,Afternoon
aria_acct_000226,Certificate Deposit,Certificate Account 6 Month,2019-03-19 00:00:00,Mobile,ACTIVE,0,6839,,,,Evening
aria_acct_000227,Checking,PREMIER CHECKING,2024-07-30 00:00:00,Online,ACTIVE,0,3664,,,,Evening
aria_acct_000228,Savings,Trust Savings Account,2020-01-04 00:00:00,Phone,ACTIVE,0,10465,,,,Morning
aria_acct_000229,Checking,PREFERRED CHECKING,2018-02-07 00:00:00,Online,ACTIVE,0,36060,,,,Evening
aria_acct_000230,Credit Card,PP Visa Platinum Rewards,2010-08-27 00:00:00,In-Person,ACTIVE,0,56856,,,,Afternoon
aria_acct_000231,Checking,PREFERRED CHECKING,2011-03-19 00:00:00,In-Person,ACTIVE,0,35162,,,,Evening
aria_acct_000232,Loan,LN CR- 60M,2022-10-05 00:00:00,Phone,ACTIVE,0,0,154799.0,2022-10-05 00:00:00,2024-08-15 00:00:00,Afternoon
aria_acct_000233,Checking,PREMIER CHECKING,2017-04-15 00:00:00,In-Person,ACTIVE,0,113787,,,,Afternoon
aria_acct_000234,Savings,Money Market Savings,2018-04-28 00:00:00,In-Person,ACTIVE,0,25119,,,,Evening
aria_acct_000235,Certificate Deposit,Certificate Account 1 Year,2022-05-05 00:00:00,Mobile,ACTIVE,0,4043,,,,Evening
aria_acct_000236,Checking,PREMIER CHECKING,2011-11-17 00:00:00,In-Person,ACTIVE,0,36505,,,,Afternoon
aria_acct_000237,Savings,POD Savings Account,2019-09-19 00:00:00,In-Person,CLOSED,0,31947,,,,Evening
aria_acct_000238,Checking,ICHECKING,2023-12-08 00:00:00,Mobile,CLOSED,0,16473,,,,Afternoon
aria_acct_000239,Savings,Money Market Savings,2019-02-28 00:00:00,Online,ACTIVE,0,71862,,,,Evening
aria_acct_000240,Credit Card,SR Visa Signature Rewards,2023-06-26 00:00:00,In-Person,ACTIVE,0,23032,,,,Afternoon
aria_acct_000241,Certificate Deposit,Certificate Account 6 Month,2024-12-16 00:00:00,Referral,ACTIVE,0,2518,,,,Morning
aria_acct_000242,Checking,Checking Account,2022-04-07 00:00:00,Mobile,ACTIVE,0,2811,,,,Evening
aria_acct_000243,Savings,Trust Savings Account,2017-05-07 00:00:00,Phone,ACTIVE,0,23044,,,,Evening
aria_acct_000244,Checking,PREMIER CHECKING,2021-08-30 00:00:00,In-Person,CLOSED,0,2444,,,,Afternoon
aria_acct_000245,Credit Card,SR Visa Signature Rewards,2011-10-19 00:00:00,Phone,ACTIVE,0,123621,,,,Morning
aria_acct_000246,Checking,ICHECKING,2023-07-11 00:00:00,Online,ACTIVE,0,29015,,,,Evening
aria_acct_000247,Savings,Trust Savings Account,2017-02-15 00:00:00,Phone,ACTIVE,0,17118,,,,Afternoon
aria_acct_000248,Credit Card,SR Visa Signature Rewards,2014-05-23 00:00:00,In-Person,ACTIVE,0,110851,,,,Morning
aria_acct_000249,Checking,Checking Account,2020-12-05 00:00:00,Mobile,ACTIVE,0,93580,,,,Afternoon
aria_acct_000250,Savings,Money Market Savings,2010-03-01 00:00:00,In-Person,ACTIVE,0,1206,,,,Afternoon
aria_acct_000251,Checking,PREFERRED CHECKING,2018-09-09 00:00:00,Online,ACTIVE,0,14876,,,,Afternoon
aria_acct_000252,Checking,ICHECKING,2021-10-30 00:00:00,Online,ACTIVE,0,32073,,,,Evening
aria_acct_000253,Checking,PREFERRED CHECKING,2010-03-04 00:00:00,Phone,ACTIVE,0,10557,,,,Evening
aria_acct_000254,Checking,ICHECKING,2020-04-27 00:00:00,Mobile,ACTIVE,0,1039,,,,Morning
aria_acct_000255,Credit Card,SR Visa Signature Rewards,2022-07-29 00:00:00,In-Person,ACTIVE,0,47370,,,,Afternoon
aria_acct_000256,Checking,Checking Account,2024-04-16 00:00:00,Mobile,ACTIVE,0,9008,,,,Morning
aria_acct_000257,Savings,POD Savings Account,2019-02-25 00:00:00,Mobile,ACTIVE,0,35028,,,,Morning
aria_acct_000258,Loan,Fixed 30 Yr 1st Mortgage,2015-06-13 00:00:00,In-Person,ACTIVE,0,0,163168.0,2015-06-13 00:00:00,2016-11-13 00:00:00,Afternoon
aria_acct_000259,Foreign Currency,Foreign Currency Account,2024-06-23 00:00:00,Referral,ACTIVE,0,584,,,,Evening
aria_acct_000260,Checking,Checking Account,2021-01-22 00:00:00,Mobile,ACTIVE,0,131218,,,,Afternoon
aria_acct_000261,Savings,POD Savings Account,2014-05-26 00:00:00,In-Person,ACTIVE,0,43212,,,,Evening
aria_acct_000262,Loan,Fixed 30 Yr 1st Mortgage,2008-04-19 00:00:00,In-Person,ACTIVE,0,0,10000.0,2008-04-19 00:00:00,2016-04-05 00:00:00,Afternoon
aria_acct_000263,Checking,Checking Account,2010-06-26 00:00:00,In-Person,ACTIVE,0,19242,,,,Morning
aria_acct_000264,Savings,POD Savings Account,2017-06-12 00:00:00,In-Person,ACTIVE,0,32488,,,,Morning
aria_acct_000265,Certificate Deposit,Certificate Account 1 Year,2020-01-25 00:00:00,In-Person,ACTIVE,0,17331,,,,Evening
aria_acct_000266,Checking,Checking Account,2020-03-09 00:00:00,Online,ACTIVE,0,31597,,,,Morning
aria_acct_000267,Checking,PREMIER CHECKING,2022-01-03 00:00:00,Mobile,ACTIVE,0,40067,,,,Morning
aria_acct_000268,Checking,ICHECKING,2016-03-25 00:00:00,In-Person,ACTIVE,0,22383,,,,Afternoon
aria_acct_000269,Savings,Money Market Savings,2009-08-22 00:00:00,Phone,ACTIVE,0,63200,,,,Evening
aria_acct_000270,Checking,Checking Account,2014-07-07 00:00:00,Phone,ACTIVE,0,996,,,,Afternoon
aria_acct_000271,Checking,Checking Account,2022-06-06 00:00:00,Mobile,ACTIVE,0,55082,,,,Morning
aria_acct_000272,Savings,POD Savings Account,2011-03-27 00:00:00,In-Person,CLOSED,0,8219,,,,Afternoon
aria_acct_000273,Credit Card,SR Visa Signature Rewards,2024-07-01 00:00:00,Mobile,ACTIVE,0,29879,,,,Afternoon
aria_acct_000274,Checking,ICHECKING,2017-12-05 00:00:00,Online,ACTIVE,0,3686,,,,Morning
aria_acct_000275,Credit Card,SR Visa Signature Rewards,2009-08-25 00:00:00,In-Person,ACTIVE,0,1932,,,,Evening
aria_acct_000276,Checking,PREFERRED CHECKING,2023-09-05 00:00:00,Mobile,ACTIVE,0,4624,,,,Afternoon
aria_acct_000277,Credit Card,SR Visa Signature Rewards,2012-07-05 00:00:00,In-Person,ACTIVE,0,912,,,,Morning
aria_acct_000278,Loan,Line of Credit,2022-07-01 00:00:00,Mobile,ACTIVE,0,0,36568.0,2022-07-01 00:00:00,2029-12-21 00:00:00,Morning
aria_acct_000279,Checking,PREMIER CHECKING,2011-12-01 00:00:00,In-Person,ACTIVE,0,60706,,,,Evening
aria_acct_000280,Savings,Trust Savings Account,2020-06-18 00:00:00,In-Person,ACTIVE,0,245,,,,Morning
aria_acct_000281,Checking,ICHECKING,2024-11-03 00:00:00,Mobile,ACTIVE,0,30067,,,,Evening
aria_acct_000282,Loan,Auto Loan,2020-07-26 00:00:00,In-Person,ACTIVE,0,0,53374.0,2020-07-26 00:00:00,2022-07-21 00:00:00,Afternoon
aria_acct_000283,Checking,ICHECKING,2024-04-18 00:00:00,Online,ACTIVE,0,29224,,,,Evening
aria_acct_000284,Savings,Trust Savings Account,2021-08-25 00:00:00,Mobile,ACTIVE,0,14690,,,,Evening
aria_acct_000285,Checking,PREFERRED CHECKING,2025-03-30 00:00:00,Online,ACTIVE,0,993,,,,Morning
aria_acct_000286,Credit Card,SR Visa Signature Rewards,2023-09-10 00:00:00,Online,ACTIVE,0,5547,,,,Morning
aria_acct_000287,Checking,Checking Account,2022-11-06 00:00:00,Mobile,ACTIVE,0,22972,,,,Morning
aria_acct_000288,Credit Card,PP Visa Platinum Rewards,2023-08-06 00:00:00,Mobile,ACTIVE,0,69207,,,,Afternoon
aria_acct_000289,Checking,PREMIER CHECKING,2024-04-24 00:00:00,Mobile,ACTIVE,0,67392,,,,Afternoon
aria_acct_000290,Savings,Trust Savings Account,2023-10-27 00:00:00,Online,ACTIVE,0,46547,,,,Afternoon
aria_acct_000291,Credit Card,SR Visa Signature Rewards,2023-10-22 00:00:00,Online,ACTIVE,0,41461,,,,Afternoon
aria_acct_000292,Checking,Checking Account,2022-11-19 00:00:00,Online,ACTIVE,0,3216,,,,Afternoon
aria_acct_000293,Savings,POD Savings Account,2024-04-23 00:00:00,Online,ACTIVE,0,1010,,,,Evening
aria_acct_000294,Checking,PREFERRED CHECKING,2019-10-22 00:00:00,In-Person,ACTIVE,0,14699,,,,Afternoon
aria_acct_000295,Savings,Trust Savings Account,2016-02-29 00:00:00,In-Person,ACTIVE,0,30787,,,,Evening
aria_acct_000296,Credit Card,PP Visa Platinum Rewards,2018-06-18 00:00:00,Mobile,ACTIVE,0,36381,,,,Morning
aria_acct_000297,Checking,PREFERRED CHECKING,2020-02-24 00:00:00,In-Person,ACTIVE,0,10402,,,,Morning
aria_acct_000298,Checking,PREMIER CHECKING,2011-09-26 00:00:00,In-Person,ACTIVE,0,76263,,,,Evening
aria_acct_000299,Loan,LN CR- 60M,2024-09-24 00:00:00,In-Person,ACTIVE,0,0,15344.0,2024-09-24 00:00:00,2026-04-26 00:00:00,Morning
aria_acct_000300,Checking,PREFERRED CHECKING,2007-02-15 00:00:00,In-Person,ACTIVE,0,38800,,,,Afternoon
aria_acct_000301,Loan,Auto Loan,2024-06-27 00:00:00,Mobile,ACTIVE,0,0,35680.0,2024-06-27 00:00:00,2031-09-12 00:00:00,Afternoon
aria_acct_000302,Certificate Deposit,Certificate Account 1 Year,2023-05-20 00:00:00,Phone,ACTIVE,0,30534,,,,Morning
aria_acct_000303,Checking,PREFERRED CHECKING,2022-11-09 00:00:00,Mobile,ACTIVE,0,35541,,,,Morning
aria_acct_000304,Credit Card,SR Visa Signature Rewards,2024-07-26 00:00:00,Online,ACTIVE,0,11161,,,,Evening
aria_acct_000305,Certificate Deposit,Certificate Account 1 Year,2024-01-14 00:00:00,In-Person,ACTIVE,0,1705,,,,Morning
aria_acct_000306,Checking,ICHECKING,2020-09-03 00:00:00,In-Person,ACTIVE,0,73100,,,,Evening
aria_acct_000307,Savings,Trust Savings Account,2025-06-12 00:00:00,Online,ACTIVE,0,6709,,,,Morning
aria_acct_000308,Checking,ICHECKING,2010-07-02 00:00:00,In-Person,ACTIVE,0,7172,,,,Afternoon
aria_acct_000309,Savings,POD Savings Account,2025-02-24 00:00:00,Mobile,ACTIVE,0,31121,,,,Evening
aria_acct_000310,Checking,Checking Account,2024-12-29 00:00:00,Online,ACTIVE,0,14235,,,,Morning
aria_acct_000311,Credit Card,SR Visa Signature Rewards,2019-01-26 00:00:00,Online,ACTIVE,0,13488,,,,Evening
aria_acct_000312,Foreign Currency,Foreign Currency Account,2023-07-06 00:00:00,Mobile,ACTIVE,0,858,,,,Morning
aria_acct_000313,Checking,ICHECKING,2019-06-30 00:00:00,In-Person,ACTIVE,0,71617,,,,Morning
aria_acct_000314,Savings,Trust Savings Account,2008-04-06 00:00:00,In-Person,ACTIVE,0,832,,,,Evening
aria_acct_000315,Checking,PREMIER CHECKING,2010-08-26 00:00:00,In-Person,ACTIVE,0,99537,,,,Evening
aria_acct_000316,Loan,Fixed 30 Yr 1st Mortgage,2017-05-04 00:00:00,In-Person,ACTIVE,0,0,90211.0,2017-05-04 00:00:00,2023-05-13 00:00:00,Afternoon
aria_acct_000317,Checking,PREMIER CHECKING,2019-07-23 00:00:00,In-Person,ACTIVE,0,31358,,,,Morning
aria_acct_000318,Savings,Trust Savings Account,2020-04-11 00:00:00,Referral,ACTIVE,0,11626,,,,Morning
aria_acct_000319,Certificate Deposit,Certificate Account 6 Month,2016-12-16 00:00:00,In-Person,ACTIVE,0,10528,,,,Evening
aria_acct_000320,Checking,PREFERRED CHECKING,2020-12-09 00:00:00,In-Person,ACTIVE,0,90714,,,,Evening
aria_acct_000321,Savings,POD Savings Account,2020-03-21 00:00:00,In-Person,ACTIVE,0,26800,,,,Afternoon
aria_acct_000322,Credit Card,PP Visa Platinum Rewards,2022-05-22 00:00:00,Mobile,ACTIVE,0,17817,,,,Evening
aria_acct_000323,Checking,ICHECKING,2014-07-02 00:00:00,In-Person,ACTIVE,0,15793,,,,Afternoon
aria_acct_000324,Certificate Deposit,Certificate Account 6 Month,2021-07-22 00:00:00,Referral,ACTIVE,0,74776,,,,Evening
aria_acct_000325,Checking,ICHECKING,2023-07-29 00:00:00,Online,ACTIVE,0,50968,,,,Afternoon
aria_acct_000326,Savings,Trust Savings Account,2023-03-25 00:00:00,In-Person,ACTIVE,0,19299,,,,Morning
aria_acct_000327,Checking,Checking Account,2023-10-27 00:00:00,Mobile,ACTIVE,0,9727,,,,Morning
aria_acct_000328,Checking,ICHECKING,2019-06-08 00:00:00,Referral,ACTIVE,0,11171,,,,Afternoon
aria_acct_000329,Savings,Trust Savings Account,2025-12-10 00:00:00,Online,ACTIVE,0,2428,,,,Evening
aria_acct_000330,Checking,ICHECKING,2020-05-01 00:00:00,Mobile,ACTIVE,0,32155,,,,Evening
aria_acct_000331,Savings,Trust Savings Account,2022-09-22 00:00:00,Mobile,ACTIVE,0,22235,,,,Evening
aria_acct_000332,Checking,ICHECKING,2012-01-23 00:00:00,In-Person,ACTIVE,0,69537,,,,Afternoon
aria_acct_000333,Savings,Trust Savings Account,2010-09-04 00:00:00,Phone,ACTIVE,0,71514,,,,Afternoon
aria_acct_000334,Foreign Currency,Foreign Currency Account,2017-01-13 00:00:00,In-Person,ACTIVE,0,4904,,,,Afternoon
aria_acct_000335,Checking,PREMIER CHECKING,2013-08-12 00:00:00,In-Person,ACTIVE,0,23962,,,,Evening
aria_acct_000336,Checking,Checking Account,2023-11-12 00:00:00,Referral,ACTIVE,0,15333,,,,Evening
aria_acct_000337,Savings,Money Market Savings,2022-07-25 00:00:00,Online,ACTIVE,0,16050,,,,Morning
aria_acct_000338,Checking,Checking Account,2015-08-10 00:00:00,In-Person,ACTIVE,0,5566,,,,Afternoon
aria_acct_000339,Loan,Fixed 30 Yr 1st Mortgage,2025-07-28 00:00:00,Online,ACTIVE,0,0,23105.0,2025-07-28 00:00:00,2029-07-09 00:00:00,Evening
aria_acct_000340,Checking,PREFERRED CHECKING,2024-06-17 00:00:00,In-Person,ACTIVE,0,31710,,,,Evening
aria_acct_000341,Savings,POD Savings Account,2024-03-31 00:00:00,In-Person,ACTIVE,0,4284,,,,Evening
aria_acct_000342,Credit Card,SR Visa Signature Rewards,2012-04-29 00:00:00,Phone,ACTIVE,0,40663,,,,Evening
aria_acct_000343,Loan,LN CR- 60M,2022-12-23 00:00:00,Mobile,ACTIVE,0,0,18176.0,2022-12-23 00:00:00,2026-01-27 00:00:00,Morning
aria_acct_000344,Checking,PREFERRED CHECKING,2020-03-08 00:00:00,In-Person,ACTIVE,0,11146,,,,Morning
aria_acct_000345,Checking,ICHECKING,2021-08-30 00:00:00,In-Person,ACTIVE,0,4766,,,,Morning
aria_acct_000346,Savings,Money Market Savings,2020-01-22 00:00:00,Mobile,ACTIVE,0,15780,,,,Evening
aria_acct_000347,Credit Card,PP Visa Platinum Rewards,2011-06-28 00:00:00,In-Person,ACTIVE,0,18004,,,,Afternoon
aria_acct_000348,Certificate Deposit,Certificate Account 6 Month,2021-10-02 00:00:00,Online,ACTIVE,0,15364,,,,Morning
aria_acct_000349,Checking,PREFERRED CHECKING,2017-05-10 00:00:00,In-Person,ACTIVE,0,523,,,,Evening
aria_acct_000350,Savings,Money Market Savings,2017-07-16 00:00:00,Mobile,ACTIVE,0,68077,,,,Afternoon
aria_acct_000351,Certificate Deposit,Certificate Account 1 Year,2020-04-17 00:00:00,Mobile,ACTIVE,0,25331,,,,Afternoon
aria_acct_000352,Checking,PREMIER CHECKING,2021-03-31 00:00:00,Mobile,ACTIVE,0,17962,,,,Morning
aria_acct_000353,Checking,PREMIER CHECKING,2025-04-06 00:00:00,Online,ACTIVE,0,39611,,,,Evening
aria_acct_000354,Savings,POD Savings Account,2025-02-19 00:00:00,Online,ACTIVE,0,12593,,,,Morning
aria_acct_000355,Credit Card,PP Visa Platinum Rewards,2019-04-27 00:00:00,Mobile,CLOSED,0,6910,,,,Afternoon
aria_acct_000356,Checking,PREFERRED CHECKING,2025-01-04 00:00:00,Mobile,ACTIVE,0,35099,,,,Morning
aria_acct_000357,Savings,Trust Savings Account,2015-09-16 00:00:00,In-Person,ACTIVE,0,70914,,,,Morning
aria_acct_000358,Checking,PREFERRED CHECKING,2025-09-10 00:00:00,Online,ACTIVE,0,27698,,,,Morning
aria_acct_000359,Savings,Money Market Savings,2025-07-27 00:00:00,Mobile,ACTIVE,0,71041,,,,Evening
aria_acct_000360,Checking,PREFERRED CHECKING,2018-09-12 00:00:00,In-Person,ACTIVE,0,13237,,,,Afternoon
aria_acct_000361,Savings,Money Market Savings,2022-10-18 00:00:00,Online,ACTIVE,0,25452,,,,Afternoon
aria_acct_000362,Checking,Checking Account,2015-08-03 00:00:00,Mobile,ACTIVE,0,7266,,,,Evening
aria_acct_000363,Savings,POD Savings Account,2016-05-09 00:00:00,In-Person,ACTIVE,0,26083,,,,Evening
aria_acct_000364,Checking,ICHECKING,2025-12-26 00:00:00,Mobile,ACTIVE,0,4888,,,,Evening
aria_acct_000365,Savings,POD Savings Account,2017-10-26 00:00:00,In-Person,ACTIVE,0,29507,,,,Evening
aria_acct_000366,Checking,ICHECKING,2021-12-30 00:00:00,Online,ACTIVE,0,51546,,,,Afternoon
aria_acct_000367,Savings,Money Market Savings,2024-03-07 00:00:00,Online,ACTIVE,0,2282,,,,Evening
aria_acct_000368,Checking,PREMIER CHECKING,2020-09-10 00:00:00,In-Person,ACTIVE,0,6923,,,,Afternoon
aria_acct_000369,Savings,Money Market Savings,2021-11-02 00:00:00,In-Person,ACTIVE,0,18344,,,,Afternoon
aria_acct_000370,Checking,PREMIER CHECKING,2019-03-21 00:00:00,Mobile,ACTIVE,0,39571,,,,Afternoon
aria_acct_000371,Checking,PREFERRED CHECKING,2019-07-29 00:00:00,Online,ACTIVE,0,55043,,,,Morning
aria_acct_000372,Checking,PREMIER CHECKING,2017-08-02 00:00:00,In-Person,ACTIVE,0,6241,,,,Morning
aria_acct_000373,Savings,Trust Savings Account,2025-08-28 00:00:00,In-Person,ACTIVE,0,20747,,,,Evening
aria_acct_000374,Loan,Fixed 30 Yr 1st Mortgage,2022-03-27 00:00:00,Mobile,ACTIVE,0,0,54543.0,2022-03-27 00:00:00,2028-08-22 00:00:00,Evening
aria_acct_000375,Checking,PREMIER CHECKING,2015-09-07 00:00:00,Online,ACTIVE,0,47037,,,,Afternoon
aria_acct_000376,Savings,Trust Savings Account,2011-03-29 00:00:00,In-Person,ACTIVE,0,75377,,,,Evening
aria_acct_000377,Checking,PREFERRED CHECKING,2025-05-01 00:00:00,Mobile,ACTIVE,0,13966,,,,Morning
aria_acct_000378,Checking,PREMIER CHECKING,2010-09-04 00:00:00,In-Person,ACTIVE,0,42741,,,,Afternoon
aria_acct_000379,Savings,Money Market Savings,2007-10-13 00:00:00,In-Person,ACTIVE,0,66809,,,,Morning
aria_acct_000380,Checking,PREMIER CHECKING,2025-09-17 00:00:00,Mobile,ACTIVE,0,6820,,,,Evening
aria_acct_000381,Savings,POD Savings Account,2017-02-04 00:00:00,In-Person,ACTIVE,0,21621,,,,Afternoon
aria_acct_000382,Checking,PREMIER CHECKING,2019-03-31 00:00:00,Mobile,ACTIVE,0,38982,,,,Morning
aria_acct_000383,Savings,POD Savings Account,2017-11-10 00:00:00,Online,ACTIVE,0,38407,,,,Morning
aria_acct_000384,Checking,PREMIER CHECKING,2018-02-11 00:00:00,Mobile,ACTIVE,0,2878,,,,Afternoon
aria_acct_000385,Checking,ICHECKING,2012-07-14 00:00:00,In-Person,ACTIVE,0,41401,,,,Morning
aria_acct_000386,Savings,Money Market Savings,2022-03-21 00:00:00,Mobile,CLOSED,0,424,,,,Afternoon
aria_acct_000387,Loan,LN CR- 60M,2025-09-03 00:00:00,Mobile,ACTIVE,0,0,88721.0,2025-09-03 00:00:00,2033-02-03 00:00:00,Afternoon
aria_acct_000388,Checking,ICHECKING,2025-11-07 00:00:00,Mobile,ACTIVE,0,1009,,,,Evening
aria_acct_000389,Savings,Trust Savings Account,2021-09-05 00:00:00,Mobile,ACTIVE,0,15485,,,,Morning
aria_acct_000390,Checking,ICHECKING,2021-01-08 00:00:00,Online,ACTIVE,0,1515,,,,Evening
aria_acct_000391,Checking,PREFERRED CHECKING,2013-05-16 00:00:00,In-Person,ACTIVE,0,48757,,,,Evening
aria_acct_000392,Savings,Money Market Savings,2022-01-19 00:00:00,In-Person,ACTIVE,0,46391,,,,Afternoon
aria_acct_000393,Checking,ICHECKING,2025-01-15 00:00:00,Online,ACTIVE,0,12389,,,,Evening
aria_acct_000394,Credit Card,SR Visa Signature Rewards,2011-10-29 00:00:00,Phone,ACTIVE,0,71587,,,,Evening
aria_acct_000395,Foreign Currency,Foreign Currency Account,2024-06-03 00:00:00,In-Person,ACTIVE,0,690,,,,Afternoon
aria_acct_000396,Checking,Checking Account,2013-06-21 00:00:00,In-Person,ACTIVE,0,86651,,,,Evening
aria_acct_000397,Loan,Auto Loan,2023-09-02 00:00:00,Phone,ACTIVE,0,0,14340.0,2023-09-02 00:00:00,2024-11-29 00:00:00,Evening
aria_acct_000398,Checking,Checking Account,2021-07-30 00:00:00,Mobile,CLOSED,0,18894,,,,Afternoon
aria_acct_000399,Savings,Money Market Savings,2020-07-09 00:00:00,Mobile,ACTIVE,0,95548,,,,Morning
aria_acct_000400,Checking,PREFERRED CHECKING,2023-08-11 00:00:00,Mobile,ACTIVE,0,12925,,,,Morning
aria_acct_000401,Savings,POD Savings Account,2010-12-26 00:00:00,In-Person,ACTIVE,0,34420,,,,Afternoon
aria_acct_000402,Checking,Checking Account,2013-01-16 00:00:00,In-Person,ACTIVE,0,12858,,,,Morning
aria_acct_000403,Savings,Money Market Savings,2015-06-15 00:00:00,In-Person,ACTIVE,0,76754,,,,Morning
aria_acct_000404,Checking,Checking Account,2020-06-11 00:00:00,Mobile,ACTIVE,0,15356,,,,Afternoon
aria_acct_000405,Checking,PREMIER CHECKING,2025-09-07 00:00:00,Mobile,ACTIVE,0,12784,,,,Afternoon
aria_acct_000406,Savings,Money Market Savings,2013-03-18 00:00:00,Phone,ACTIVE,0,33882,,,,Afternoon
aria_acct_000407,Checking,PREFERRED CHECKING,2012-09-29 00:00:00,In-Person,ACTIVE,0,61181,,,,Afternoon
aria_acct_000408,Savings,Trust Savings Account,2021-06-18 00:00:00,Mobile,ACTIVE,0,7135,,,,Afternoon
aria_acct_000409,Credit Card,SR Visa Signature Rewards,2022-09-14 00:00:00,Mobile,ACTIVE,0,44464,,,,Evening
aria_acct_000410,Checking,PREFERRED CHECKING,2017-04-20 00:00:00,Mobile,ACTIVE,0,119373,,,,Morning
aria_acct_000411,Savings,Trust Savings Account,2020-11-05 00:00:00,Mobile,ACTIVE,0,31457,,,,Morning
aria_acct_000412,Credit Card,PP Visa Platinum Rewards,2009-03-11 00:00:00,Mobile,ACTIVE,0,61368,,,,Evening
aria_acct_000413,Checking,ICHECKING,2019-04-13 00:00:00,In-Person,ACTIVE,0,4864,,,,Evening
aria_acct_000414,Savings,Trust Savings Account,2015-06-01 00:00:00,Phone,ACTIVE,0,40936,,,,Evening
aria_acct_000415,Checking,PREFERRED CHECKING,2017-09-30 00:00:00,Online,ACTIVE,0,55909,,,,Evening
aria_acct_000416,Checking,ICHECKING,2025-05-03 00:00:00,Online,ACTIVE,0,9744,,,,Afternoon
aria_acct_000417,Savings,Money Market Savings,2018-04-06 00:00:00,Online,ACTIVE,0,121938,,,,Morning
aria_acct_000418,Credit Card,PP Visa Platinum Rewards,2025-11-30 00:00:00,Mobile,ACTIVE,0,6913,,,,Morning
aria_acct_000419,Loan,Auto Loan,2020-02-26 00:00:00,Online,ACTIVE,0,0,157227.0,2020-02-26 00:00:00,2028-02-03 00:00:00,Evening
aria_acct_000420,Checking,Checking Account,2020-03-26 00:00:00,Online,ACTIVE,0,21847,,,,Evening
aria_acct_000421,Checking,PREMIER CHECKING,2022-03-11 00:00:00,Mobile,ACTIVE,0,14987,,,,Afternoon
aria_acct_000422,Savings,Money Market Savings,2009-01-31 00:00:00,In-Person,CLOSED,0,141210,,,,Afternoon
aria_acct_000423,Credit Card,PP Visa Platinum Rewards,2025-10-10 00:00:00,Mobile,ACTIVE,0,4158,,,,Afternoon
aria_acct_000424,Checking,PREMIER CHECKING,2020-12-08 00:00:00,In-Person,ACTIVE,0,48496,,,,Morning
aria_acct_000425,Checking,ICHECKING,2014-03-25 00:00:00,In-Person,ACTIVE,0,14936,,,,Afternoon
aria_acct_000426,Credit Card,PP Visa Platinum Rewards,2024-08-02 00:00:00,Online,ACTIVE,0,7922,,,,Morning
aria_acct_000427,Checking,PREFERRED CHECKING,2007-11-29 00:00:00,Online,ACTIVE,0,20297,,,,Evening
aria_acct_000428,Savings,Money Market Savings,2011-03-23 00:00:00,In-Person,ACTIVE,0,28394,,,,Afternoon
aria_acct_000429,Credit Card,PP Visa Platinum Rewards,2015-03-21 00:00:00,Online,ACTIVE,0,16486,,,,Afternoon
aria_acct_000430,Checking,PREFERRED CHECKING,2020-02-08 00:00:00,Mobile,ACTIVE,0,95464,,,,Afternoon
aria_acct_000431,Credit Card,SR Visa Signature Rewards,2021-09-30 00:00:00,In-Person,ACTIVE,0,31620,,,,Evening
aria_acct_000432,Checking,PREMIER CHECKING,2020-03-07 00:00:00,In-Person,ACTIVE,0,66531,,,,Afternoon
aria_acct_000433,Checking,ICHECKING,2019-08-17 00:00:00,Online,ACTIVE,0,69291,,,,Afternoon
aria_acct_000434,Savings,Trust Savings Account,2020-10-08 00:00:00,Mobile,CLOSED,0,56575,,,,Evening
aria_acct_000435,Checking,PREMIER CHECKING,2024-01-05 00:00:00,Mobile,CLOSED,0,7105,,,,Evening
aria_acct_000436,Savings,Trust Savings Account,2021-05-04 00:00:00,Mobile,ACTIVE,0,16001,,,,Afternoon
