aria_alert_id,aria_customer_id,aria_account_id,aria_relationship_type,aria_risk_factor,aria_condition_id,aria_created_on,aria_state,aria_is_sar,aria_customer_type,trigger_amt,z_score,profile_mean,age,pair_total,ratio,n_counterparties,days_observed,txn_count
aria_alert_00115,aria_cust_004264,aria_acct_009013,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-08 00:00:00,OPEN,0,Business,296883.0,13.4,28507.152375558402,,,,,,
aria_alert_00116,aria_cust_001355,aria_acct_002852,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-06 00:00:00,OPEN,0,Individual,297716.0,6.29,24836.465878602696,,,,,,
aria_alert_00117,aria_cust_000493,aria_acct_010085,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-06 00:00:00,OPEN,0,Individual,181242.0,10.21,29391.276188816304,,,,,,
aria_alert_00118,aria_cust_001957,aria_acct_010303,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-07 00:00:00,OPEN,0,Individual,297351.0,6.23,27883.32349625681,,,,,,
aria_alert_00119,aria_cust_002767,aria_acct_009917,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-14 00:00:00,OPEN,0,Individual,267164.0,7.74,27306.158083858103,,,,,,
aria_alert_00120,aria_cust_002765,aria_acct_005839,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-11 00:00:00,OPEN,0,Individual,112538.0,14.97,15014.553789959635,,,,,,
aria_alert_00121,aria_cust_000235,aria_acct_008612,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-07 00:00:00,OPEN,0,Individual,213892.0,6.98,19537.011776944484,,,,,,
aria_alert_00122,aria_cust_000820,aria_acct_001724,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-06 00:00:00,OPEN,0,Individual,70634.0,14.85,9070.964106094358,,,,,,
aria_alert_00123,aria_cust_001256,aria_acct_002632,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-11 00:00:00,OPEN,0,Individual,272150.0,7.37,22771.313433327305,,,,,,
aria_alert_00124,aria_cust_001553,aria_acct_010275,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-13 00:00:00,OPEN,0,Individual,191216.0,7.96,19596.0016758576,,,,,,
aria_alert_00125,aria_cust_003184,aria_acct_006744,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-30 00:00:00,OPEN,0,Individual,176006.0,14.02,18192.484716715633,,,,,,
aria_alert_00126,aria_cust_003565,aria_acct_007565,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-15 00:00:00,OPEN,0,Individual,80535.0,5.92,7936.86489746941,,,,,,
aria_alert_00127,aria_cust_003247,aria_acct_010015,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-23 00:00:00,OPEN,1,Individual,193433.0,9.41,21115.27265128195,,,,,,
aria_alert_00128,aria_cust_004693,aria_acct_009837,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-03 00:00:00,OPEN,0,Business,126549.0,13.17,13927.972275840442,,,,,,
aria_alert_00129,aria_cust_003650,aria_acct_007742,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-14 00:00:00,OPEN,0,Individual,185548.0,12.92,20928.49890769097,,,,,,
aria_alert_00130,aria_cust_004373,aria_acct_009223,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-15 00:00:00,OPEN,0,Business,209324.0,5.32,17470.716044281224,,,,,,
aria_alert_00131,aria_cust_001986,aria_acct_009296,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-03 00:00:00,OPEN,0,Individual,210687.0,13.34,24211.70841224172,,,,,,
aria_alert_00132,aria_cust_004368,aria_acct_009212,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-30 00:00:00,OPEN,0,Business,137661.0,5.59,14316.011496195422,,,,,,
aria_alert_00133,aria_cust_003907,aria_acct_008288,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,226494.0,14.39,21208.90772569501,,,,,,
aria_alert_00134,aria_cust_002739,aria_acct_009086,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-17 00:00:00,OPEN,0,Individual,342061.0,13.5,29546.21330517363,,,,,,
aria_alert_00135,aria_cust_000899,aria_acct_010262,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,81806.0,13.89,7608.554632164092,,,,,,
aria_alert_00136,aria_cust_000750,aria_acct_010412,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-10 00:00:00,OPEN,0,Individual,102919.0,7.8,14471.85565599036,,,,,,
aria_alert_00137,aria_cust_002946,aria_acct_009153,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-25 00:00:00,OPEN,0,Individual,159137.0,11.74,14937.76731738469,,,,,,
aria_alert_00138,aria_cust_003715,aria_acct_008806,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-27 00:00:00,OPEN,1,Individual,54163.0,9.96,5012.012781044004,,,,,,
aria_alert_00139,aria_cust_004153,aria_acct_008796,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-21 00:00:00,OPEN,1,Business,186877.0,9.39,21699.804308996598,,,,,,
aria_alert_00140,aria_cust_003929,aria_acct_009546,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-21 00:00:00,OPEN,1,Individual,181512.0,11.74,25817.80422114858,,,,,,
aria_alert_00141,aria_cust_000717,aria_acct_001509,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-28 00:00:00,OPEN,1,Individual,146918.0,12.01,16659.37092307356,,,,,,
aria_alert_00142,aria_cust_002128,aria_acct_008490,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-08 00:00:00,OPEN,0,Individual,255296.0,12.92,21339.15953400387,,,,,,
aria_alert_00143,aria_cust_000335,aria_acct_008598,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-14 00:00:00,OPEN,0,Individual,155965.0,7.15,19871.231382466984,,,,,,
aria_alert_00144,aria_cust_003410,aria_acct_007232,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-07 00:00:00,OPEN,0,Individual,47666.0,6.68,7436.980740456088,,,,,,
aria_alert_00145,aria_cust_003762,aria_acct_008521,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-22 00:00:00,OPEN,0,Individual,304504.0,11.32,29204.15822910902,,,,,,
aria_alert_00146,aria_cust_000532,aria_acct_010265,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-16 00:00:00,OPEN,1,Individual,166285.0,12.19,22223.365190366567,,,,,,
aria_alert_00147,aria_cust_001081,aria_acct_008880,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,153477.0,7.31,17047.98632121409,,,,,,
aria_alert_00148,aria_cust_001552,aria_acct_009448,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-03 00:00:00,OPEN,0,Individual,116226.0,14.04,10673.409986485583,,,,,,
aria_alert_00149,aria_cust_003429,aria_acct_009962,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-29 00:00:00,OPEN,1,Individual,71988.0,10.43,8788.985605720152,,,,,,
aria_alert_00150,aria_cust_004050,aria_acct_008585,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-07 00:00:00,OPEN,0,Business,122028.0,13.99,12328.689654457856,,,,,,
aria_alert_00151,aria_cust_000971,aria_acct_009089,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-13 00:00:00,OPEN,0,Individual,151819.0,9.27,22227.57257238036,,,,,,
aria_alert_00152,aria_cust_002673,aria_acct_009303,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,153600.0,11.81,15432.531957470475,,,,,,
aria_alert_00153,aria_cust_001850,aria_acct_003929,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-04 00:00:00,OPEN,0,Individual,97017.0,10.07,9173.606427688632,,,,,,
aria_alert_00154,aria_cust_004474,aria_acct_009416,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-23 00:00:00,OPEN,0,Business,102360.0,12.61,9385.784062701085,,,,,,
aria_alert_00155,aria_cust_004292,aria_acct_009066,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-18 00:00:00,OPEN,0,Business,107234.0,10.11,9712.965462687262,,,,,,
aria_alert_00156,aria_cust_004087,aria_acct_008659,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-06 00:00:00,OPEN,0,Business,160978.0,10.3,18049.282968332263,,,,,,
aria_alert_00157,aria_cust_000281,aria_acct_000596,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-28 00:00:00,OPEN,0,Individual,69132.0,5.99,6985.3271252758905,,,,,,
aria_alert_00158,aria_cust_004546,aria_acct_009559,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-06 00:00:00,OPEN,0,Business,207885.0,10.89,21757.72423436134,,,,,,
aria_alert_00159,aria_cust_003499,aria_acct_009285,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,98060.0,11.1,14570.113877604552,,,,,,
aria_alert_00160,aria_cust_004556,aria_acct_009584,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-22 00:00:00,OPEN,0,Business,81963.0,10.3,7743.137486353928,,,,,,
aria_alert_00161,aria_cust_000397,aria_acct_008776,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-16 00:00:00,OPEN,1,Individual,133761.0,9.52,21614.157943353563,,,,,,
aria_alert_00162,aria_cust_002761,aria_acct_009894,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-08 00:00:00,OPEN,0,Individual,44961.0,5.35,5698.350824701691,,,,,,
aria_alert_00163,aria_cust_002070,aria_acct_009108,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-08 00:00:00,OPEN,0,Individual,98672.0,9.49,8879.622707982533,,,,,,
aria_alert_00164,aria_cust_004246,aria_acct_008977,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-14 00:00:00,OPEN,1,Business,261987.0,11.72,24842.362868428358,,,,,,
aria_alert_00165,aria_cust_002263,aria_acct_009982,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-27 00:00:00,OPEN,0,Individual,116173.0,11.77,12632.804607427917,,,,,,
aria_alert_00166,aria_cust_004157,aria_acct_008804,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-11 00:00:00,OPEN,0,Business,232045.0,8.84,21019.745185840387,,,,,,
aria_alert_00167,aria_cust_003581,aria_acct_008594,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-29 00:00:00,OPEN,1,Individual,197711.0,8.37,23731.292026233667,,,,,,
aria_alert_00168,aria_cust_003823,aria_acct_008110,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-16 00:00:00,OPEN,0,Individual,173878.0,12.27,20410.141133112425,,,,,,
aria_alert_00169,aria_cust_004405,aria_acct_009289,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-10 00:00:00,OPEN,0,Business,239432.0,5.92,28918.489763512993,,,,,,
aria_alert_00170,aria_cust_000900,aria_acct_009277,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-21 00:00:00,OPEN,0,Individual,127446.0,6.48,12859.113042972978,,,,,,
aria_alert_00171,aria_cust_002737,aria_acct_005781,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-25 00:00:00,OPEN,0,Individual,189600.0,5.5,22884.330347858293,,,,,,
aria_alert_00172,aria_cust_004190,aria_acct_008868,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-13 00:00:00,OPEN,0,Business,129348.0,8.25,20853.20057360659,,,,,,
aria_alert_00173,aria_cust_000767,aria_acct_009510,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-22 00:00:00,OPEN,1,Individual,204137.0,13.29,24064.22773574343,,,,,,
aria_alert_00174,aria_cust_004887,aria_acct_010216,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-13 00:00:00,OPEN,0,Business,114596.0,14.44,18198.044584560783,,,,,,
aria_alert_00175,aria_cust_000112,aria_acct_000239,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-11 00:00:00,OPEN,0,Individual,205850.0,13.04,28515.07731069841,,,,,,
aria_alert_00176,aria_cust_000742,aria_acct_008715,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-20 00:00:00,OPEN,0,Individual,177906.0,6.92,15091.420288860772,,,,,,
aria_alert_00177,aria_cust_001314,aria_acct_008659,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-29 00:00:00,OPEN,1,Individual,201014.0,13.31,19994.023575661442,,,,,,
aria_alert_00178,aria_cust_004117,aria_acct_008720,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Business,117583.0,6.67,16469.2561469317,,,,,,
aria_alert_00179,aria_cust_001024,aria_acct_010322,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-11 00:00:00,OPEN,0,Individual,149461.0,6.83,17080.064400587922,,,,,,
aria_alert_00180,aria_cust_001011,aria_acct_010121,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,191027.0,13.25,25948.76929735285,,,,,,
aria_alert_00181,aria_cust_000491,aria_acct_008899,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-27 00:00:00,OPEN,0,Individual,261300.0,13.77,22358.27667162075,,,,,,
aria_alert_00182,aria_cust_003066,aria_acct_008744,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-22 00:00:00,OPEN,0,Individual,220326.0,14.77,21871.981760807794,,,,,,
aria_alert_00183,aria_cust_002734,aria_acct_009961,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-12 00:00:00,OPEN,0,Individual,129585.0,9.22,12821.493986486032,,,,,,
aria_alert_00184,aria_cust_004669,aria_acct_009793,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Business,160794.0,8.82,26423.902841793886,,,,,,
aria_alert_00185,aria_cust_002159,aria_acct_004581,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-14 00:00:00,OPEN,0,Individual,126916.0,7.66,10803.807801684605,,,,,,
aria_alert_00186,aria_cust_004768,aria_acct_009982,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-24 00:00:00,OPEN,0,Business,76712.0,8.87,11088.433999283236,,,,,,
aria_alert_00187,aria_cust_000483,aria_acct_001014,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-11 00:00:00,OPEN,0,Individual,182790.0,13.23,24984.83056577242,,,,,,
aria_alert_00188,aria_cust_004685,aria_acct_009824,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-03 00:00:00,OPEN,1,Business,207932.0,14.69,19012.52851173964,,,,,,
aria_alert_00189,aria_cust_003672,aria_acct_009150,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-20 00:00:00,OPEN,0,Individual,109027.0,8.83,12822.733653775867,,,,,,
aria_alert_00190,aria_cust_001073,aria_acct_009629,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-15 00:00:00,OPEN,1,Individual,235482.0,9.64,21292.682869987497,,,,,,
aria_alert_00191,aria_cust_002400,aria_acct_009957,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-05 00:00:00,OPEN,1,Individual,158536.0,7.78,14332.890063835941,,,,,,
aria_alert_00192,aria_cust_000161,aria_acct_008818,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-19 00:00:00,OPEN,0,Individual,178028.0,8.65,23548.116318807686,,,,,,
aria_alert_00193,aria_cust_003991,aria_acct_009211,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-12 00:00:00,OPEN,0,Individual,196094.0,14.76,22888.882005040923,,,,,,
aria_alert_00194,aria_cust_002121,aria_acct_004499,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-16 00:00:00,OPEN,0,Individual,197675.0,10.02,21424.582992496882,,,,,,
aria_alert_00195,aria_cust_001311,aria_acct_008663,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-08 00:00:00,OPEN,0,Individual,233671.0,5.21,22353.448474973517,,,,,,
aria_alert_00196,aria_cust_003486,aria_acct_010190,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-18 00:00:00,OPEN,0,Individual,159087.0,13.69,14014.922649264123,,,,,,
aria_alert_00197,aria_cust_004318,aria_acct_009123,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Business,253122.0,8.44,26709.390495262116,,,,,,
aria_alert_00198,aria_cust_000063,aria_acct_010208,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-24 00:00:00,OPEN,0,Individual,141192.0,13.75,19984.15562080224,,,,,,
aria_alert_00199,aria_cust_004530,aria_acct_009530,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-30 00:00:00,OPEN,0,Business,82251.0,9.53,10355.253465614514,,,,,,
aria_alert_00200,aria_cust_001657,aria_acct_003524,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,252251.0,13.42,23165.589231506663,,,,,,
aria_alert_00201,aria_cust_003588,aria_acct_008713,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-10 00:00:00,OPEN,0,Individual,235479.0,14.68,21651.11856482855,,,,,,
aria_alert_00202,aria_cust_003153,aria_acct_006672,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-06 00:00:00,OPEN,0,Individual,118851.0,8.88,16955.307542435625,,,,,,
aria_alert_00203,aria_cust_003312,aria_acct_010420,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-05 00:00:00,OPEN,0,Individual,176218.0,6.74,27015.145312434543,,,,,,
aria_alert_00204,aria_cust_002708,aria_acct_005723,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-25 00:00:00,OPEN,0,Individual,302886.0,5.23,26895.335279548024,,,,,,
aria_alert_00205,aria_cust_004073,aria_acct_008630,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-05 00:00:00,OPEN,0,Business,108284.0,12.86,9224.802349493411,,,,,,
aria_alert_00206,aria_cust_001509,aria_acct_009778,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-28 00:00:00,OPEN,0,Individual,76190.0,13.48,9564.24800781737,,,,,,
aria_alert_00207,aria_cust_004906,aria_acct_010252,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-19 00:00:00,OPEN,1,Business,159851.0,8.31,23355.507678913542,,,,,,
aria_alert_00208,aria_cust_004827,aria_acct_010100,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-18 00:00:00,OPEN,0,Business,150324.0,6.35,13399.998224111838,,,,,,
aria_alert_00209,aria_cust_002895,aria_acct_006111,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-14 00:00:00,OPEN,0,Individual,308631.0,5.74,26426.905373429887,,,,,,
aria_alert_00210,aria_cust_001018,aria_acct_008627,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,65402.0,10.99,7911.156478311439,,,,,,
aria_alert_00211,aria_cust_003554,aria_acct_007541,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-23 00:00:00,OPEN,0,Individual,268478.0,5.25,26805.883268820002,,,,,,
aria_alert_00212,aria_cust_000149,aria_acct_000320,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-23 00:00:00,OPEN,0,Individual,303854.0,8.59,29754.26808520777,,,,,,
aria_alert_00213,aria_cust_001174,aria_acct_010289,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-17 00:00:00,OPEN,0,Individual,104281.0,5.91,11349.019135068962,,,,,,
aria_alert_00214,aria_cust_003083,aria_acct_006520,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-13 00:00:00,OPEN,0,Individual,182576.0,12.93,21817.247572342818,,,,,,
aria_alert_00215,aria_cust_000861,aria_acct_001812,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-26 00:00:00,OPEN,0,Individual,90154.0,11.14,9513.899726704423,,,,,,
aria_alert_00216,aria_cust_004455,aria_acct_009377,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-07 00:00:00,OPEN,0,Business,212657.0,10.44,19287.35979166286,,,,,,
aria_alert_00217,aria_cust_004853,aria_acct_010151,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-04 00:00:00,OPEN,0,Business,299206.0,11.87,26624.382905873972,,,,,,
aria_alert_00218,aria_cust_000047,aria_acct_000097,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-09 00:00:00,OPEN,0,Individual,188161.0,8.34,29165.974742321472,,,,,,
aria_alert_00219,aria_cust_000786,aria_acct_001661,HOLDER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-08 00:00:00,OPEN,0,Individual,173083.0,11.06,25190.970874252052,,,,,,
aria_alert_00220,aria_cust_003075,aria_acct_009851,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-07 00:00:00,OPEN,0,Individual,150892.0,8.7,14828.800186977962,,,,,,
aria_alert_00221,aria_cust_004036,aria_acct_008555,OWNER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-13 00:00:00,OPEN,0,Business,168546.0,14.03,20518.126050060244,,,,,,
aria_alert_00222,aria_cust_002466,aria_acct_009264,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-02 00:00:00,OPEN,0,Individual,300698.0,7.74,29875.051987324005,,,,,,
aria_alert_00223,aria_cust_001966,aria_acct_008768,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-27 00:00:00,OPEN,0,Individual,203582.0,10.13,25502.667175271457,,,,,,
aria_alert_00224,aria_cust_001692,aria_acct_009088,AUTHORIZED_USER,Activity Deviation (ACH),949e28e8-66f8-57a1-bf1d-800348982c1f,2026-03-19 00:00:00,OPEN,0,Individual,48051.0,7.46,7885.3460716851605,,,,,,
