aria_account_id,aria_customer_id,aria_relationship_type
aria_acct_000456,aria_cust_000214,HOLDER
aria_acct_000456,aria_cust_004503,BENEFICIARY
aria_acct_000457,aria_cust_000214,HOLDER
aria_acct_000457,aria_cust_004009,BENEFICIARY
aria_acct_000458,aria_cust_000215,HOLDER
aria_acct_000459,aria_cust_000215,HOLDER
aria_acct_000460,aria_cust_000215,HOLDER
aria_acct_000461,aria_cust_000216,HOLDER
aria_acct_000461,aria_cust_002751,HOLDER
aria_acct_000462,aria_cust_000216,HOLDER
aria_acct_000463,aria_cust_000217,HOLDER
aria_acct_000464,aria_cust_000218,HOLDER
aria_acct_000465,aria_cust_000218,HOLDER
aria_acct_000466,aria_cust_000219,HOLDER
aria_acct_000467,aria_cust_000219,HOLDER
aria_acct_000468,aria_cust_000220,HOLDER
aria_acct_000468,aria_cust_004854,BENEFICIARY
aria_acct_000469,aria_cust_000220,HOLDER
aria_acct_000470,aria_cust_000220,HOLDER
aria_acct_000471,aria_cust_000221,HOLDER
aria_acct_000472,aria_cust_000221,HOLDER
aria_acct_000473,aria_cust_000222,HOLDER
aria_acct_000474,aria_cust_000222,HOLDER
aria_acct_000474,aria_cust_002918,HOLDER
aria_acct_000475,aria_cust_000223,HOLDER
aria_acct_000476,aria_cust_000224,HOLDER
aria_acct_000477,aria_cust_000224,HOLDER
aria_acct_000478,aria_cust_000225,HOLDER
aria_acct_000479,aria_cust_000226,HOLDER
aria_acct_000479,aria_cust_000839,HOLDER
aria_acct_000480,aria_cust_000226,HOLDER
aria_acct_000481,aria_cust_000227,HOLDER
aria_acct_000482,aria_cust_000227,HOLDER
aria_acct_000483,aria_cust_000228,HOLDER
aria_acct_000484,aria_cust_000228,HOLDER
aria_acct_000484,aria_cust_003356,HOLDER
aria_acct_000485,aria_cust_000229,HOLDER
aria_acct_000486,aria_cust_000229,HOLDER
aria_acct_000487,aria_cust_000230,HOLDER
aria_acct_000488,aria_cust_000230,HOLDER
aria_acct_000489,aria_cust_000231,HOLDER
aria_acct_000490,aria_cust_000231,HOLDER
aria_acct_000490,aria_cust_001531,HOLDER
aria_acct_000491,aria_cust_000232,HOLDER
aria_acct_000491,aria_cust_002220,HOLDER
aria_acct_000492,aria_cust_000232,HOLDER
aria_acct_000493,aria_cust_000233,HOLDER
aria_acct_000494,aria_cust_000234,HOLDER
aria_acct_000495,aria_cust_000235,HOLDER
aria_acct_000495,aria_cust_004747,HOLDER
aria_acct_000496,aria_cust_000235,HOLDER
aria_acct_000497,aria_cust_000235,HOLDER
aria_acct_000498,aria_cust_000236,HOLDER
aria_acct_000499,aria_cust_000236,HOLDER
aria_acct_000499,aria_cust_000043,HOLDER
aria_acct_000500,aria_cust_000237,HOLDER
aria_acct_000501,aria_cust_000238,HOLDER
aria_acct_000501,aria_cust_001545,HOLDER
aria_acct_000502,aria_cust_000239,HOLDER
aria_acct_000503,aria_cust_000239,HOLDER
aria_acct_000504,aria_cust_000239,HOLDER
aria_acct_000505,aria_cust_000239,BORROWER
aria_acct_000506,aria_cust_000240,HOLDER
aria_acct_000507,aria_cust_000240,HOLDER
aria_acct_000508,aria_cust_000241,HOLDER
aria_acct_000509,aria_cust_000241,HOLDER
aria_acct_000509,aria_cust_001834,HOLDER
aria_acct_000510,aria_cust_000242,HOLDER
aria_acct_000511,aria_cust_000242,HOLDER
aria_acct_000512,aria_cust_000242,HOLDER
aria_acct_000513,aria_cust_000243,HOLDER
aria_acct_000514,aria_cust_000243,HOLDER
aria_acct_000514,aria_cust_003350,HOLDER
aria_acct_000515,aria_cust_000244,HOLDER
aria_acct_000516,aria_cust_000244,HOLDER
aria_acct_000517,aria_cust_000245,HOLDER
aria_acct_000518,aria_cust_000245,HOLDER
aria_acct_000518,aria_cust_001166,HOLDER
aria_acct_000518,aria_cust_001793,BENEFICIARY
aria_acct_000519,aria_cust_000246,HOLDER
aria_acct_000520,aria_cust_000246,BORROWER
aria_acct_000520,aria_cust_002173,GUARANTOR
aria_acct_000521,aria_cust_000247,HOLDER
aria_acct_000522,aria_cust_000247,HOLDER
aria_acct_000523,aria_cust_000248,HOLDER
aria_acct_000523,aria_cust_001761,BENEFICIARY
aria_acct_000524,aria_cust_000249,HOLDER
aria_acct_000525,aria_cust_000250,HOLDER
aria_acct_000526,aria_cust_000250,HOLDER
aria_acct_000527,aria_cust_000251,HOLDER
aria_acct_000528,aria_cust_000251,HOLDER
aria_acct_000529,aria_cust_000251,BORROWER
aria_acct_000530,aria_cust_000252,HOLDER
aria_acct_000531,aria_cust_000252,BORROWER
aria_acct_000532,aria_cust_000253,HOLDER
aria_acct_000533,aria_cust_000254,HOLDER
aria_acct_000534,aria_cust_000254,HOLDER
aria_acct_000535,aria_cust_000254,HOLDER
aria_acct_000536,aria_cust_000255,HOLDER
aria_acct_000537,aria_cust_000255,HOLDER
aria_acct_000538,aria_cust_000256,HOLDER
aria_acct_000539,aria_cust_000256,HOLDER
aria_acct_000539,aria_cust_002411,HOLDER
aria_acct_000540,aria_cust_000257,HOLDER
aria_acct_000541,aria_cust_000257,HOLDER
aria_acct_000541,aria_cust_001672,HOLDER
aria_acct_000542,aria_cust_000258,HOLDER
aria_acct_000543,aria_cust_000258,BORROWER
aria_acct_000544,aria_cust_000259,HOLDER
aria_acct_000545,aria_cust_000259,HOLDER
aria_acct_000546,aria_cust_000259,HOLDER
aria_acct_000547,aria_cust_000260,HOLDER
aria_acct_000548,aria_cust_000261,HOLDER
aria_acct_000549,aria_cust_000262,HOLDER
aria_acct_000549,aria_cust_003330,HOLDER
aria_acct_000550,aria_cust_000262,HOLDER
aria_acct_000551,aria_cust_000262,BORROWER
aria_acct_000551,aria_cust_003730,GUARANTOR
aria_acct_000552,aria_cust_000262,HOLDER
aria_acct_000553,aria_cust_000263,HOLDER
aria_acct_000554,aria_cust_000263,HOLDER
aria_acct_000555,aria_cust_000264,HOLDER
aria_acct_000556,aria_cust_000264,HOLDER
aria_acct_000557,aria_cust_000264,BORROWER
aria_acct_000558,aria_cust_000265,HOLDER
aria_acct_000559,aria_cust_000265,BORROWER
aria_acct_000560,aria_cust_000266,HOLDER
aria_acct_000561,aria_cust_000266,HOLDER
aria_acct_000562,aria_cust_000266,HOLDER
aria_acct_000562,aria_cust_004658,HOLDER
aria_acct_000563,aria_cust_000267,HOLDER
aria_acct_000564,aria_cust_000267,HOLDER
aria_acct_000565,aria_cust_000267,BORROWER
aria_acct_000566,aria_cust_000268,HOLDER
aria_acct_000567,aria_cust_000268,HOLDER
aria_acct_000568,aria_cust_000269,HOLDER
aria_acct_000569,aria_cust_000269,HOLDER
aria_acct_000570,aria_cust_000270,HOLDER
aria_acct_000571,aria_cust_000270,HOLDER
aria_acct_000572,aria_cust_000270,BORROWER
aria_acct_000573,aria_cust_000271,HOLDER
aria_acct_000574,aria_cust_000271,HOLDER
aria_acct_000575,aria_cust_000271,HOLDER
aria_acct_000576,aria_cust_000271,BORROWER
aria_acct_000577,aria_cust_000271,HOLDER
aria_acct_000577,aria_cust_004712,HOLDER
aria_acct_000578,aria_cust_000272,HOLDER
aria_acct_000578,aria_cust_000599,HOLDER
aria_acct_000579,aria_cust_000273,HOLDER
aria_acct_000579,aria_cust_003822,HOLDER
aria_acct_000580,aria_cust_000274,HOLDER
aria_acct_000580,aria_cust_004728,BENEFICIARY
aria_acct_000581,aria_cust_000274,HOLDER
aria_acct_000581,aria_cust_001543,HOLDER
aria_acct_000582,aria_cust_000274,HOLDER
aria_acct_000583,aria_cust_000275,HOLDER
aria_acct_000583,aria_cust_003021,HOLDER
aria_acct_000584,aria_cust_000275,HOLDER
aria_acct_000584,aria_cust_003679,HOLDER
aria_acct_000585,aria_cust_000275,BORROWER
aria_acct_000586,aria_cust_000276,HOLDER
aria_acct_000587,aria_cust_000276,HOLDER
aria_acct_000587,aria_cust_001371,HOLDER
aria_acct_000588,aria_cust_000277,HOLDER
aria_acct_000589,aria_cust_000277,HOLDER
aria_acct_000590,aria_cust_000278,HOLDER
aria_acct_000590,aria_cust_001981,HOLDER
aria_acct_000591,aria_cust_000278,HOLDER
aria_acct_000592,aria_cust_000279,HOLDER
aria_acct_000592,aria_cust_001945,HOLDER
aria_acct_000592,aria_cust_003933,BENEFICIARY
aria_acct_000593,aria_cust_000279,HOLDER
aria_acct_000593,aria_cust_004964,BENEFICIARY
aria_acct_000594,aria_cust_000279,HOLDER
aria_acct_000595,aria_cust_000280,HOLDER
aria_acct_000596,aria_cust_000281,HOLDER
aria_acct_000597,aria_cust_000282,HOLDER
aria_acct_000597,aria_cust_003659,BENEFICIARY
aria_acct_000598,aria_cust_000282,HOLDER
aria_acct_000598,aria_cust_001946,HOLDER
aria_acct_000599,aria_cust_000283,HOLDER
aria_acct_000600,aria_cust_000283,HOLDER
aria_acct_000601,aria_cust_000283,BORROWER
aria_acct_000602,aria_cust_000283,HOLDER
aria_acct_000603,aria_cust_000284,HOLDER
aria_acct_000603,aria_cust_003768,BENEFICIARY
aria_acct_000604,aria_cust_000285,HOLDER
aria_acct_000604,aria_cust_000906,BENEFICIARY
aria_acct_000605,aria_cust_000286,HOLDER
aria_acct_000606,aria_cust_000287,HOLDER
aria_acct_000607,aria_cust_000287,HOLDER
aria_acct_000608,aria_cust_000288,HOLDER
aria_acct_000609,aria_cust_000289,HOLDER
aria_acct_000610,aria_cust_000289,HOLDER
aria_acct_000611,aria_cust_000290,HOLDER
aria_acct_000611,aria_cust_002892,BENEFICIARY
aria_acct_000612,aria_cust_000290,HOLDER
aria_acct_000613,aria_cust_000290,HOLDER
aria_acct_000613,aria_cust_003277,BENEFICIARY
aria_acct_000614,aria_cust_000290,BORROWER
aria_acct_000615,aria_cust_000291,HOLDER
aria_acct_000615,aria_cust_003158,HOLDER
aria_acct_000616,aria_cust_000291,HOLDER
aria_acct_000616,aria_cust_003150,HOLDER
aria_acct_000616,aria_cust_000402,BENEFICIARY
aria_acct_000617,aria_cust_000292,HOLDER
aria_acct_000618,aria_cust_000292,HOLDER
aria_acct_000619,aria_cust_000293,HOLDER
aria_acct_000620,aria_cust_000293,HOLDER
aria_acct_000621,aria_cust_000294,HOLDER
aria_acct_000622,aria_cust_000294,HOLDER
aria_acct_000623,aria_cust_000294,BORROWER
aria_acct_000624,aria_cust_000295,HOLDER
aria_acct_000625,aria_cust_000295,HOLDER
aria_acct_000626,aria_cust_000296,HOLDER
aria_acct_000626,aria_cust_003124,BENEFICIARY
aria_acct_000627,aria_cust_000296,HOLDER
aria_acct_000628,aria_cust_000297,HOLDER
aria_acct_000628,aria_cust_002604,HOLDER
aria_acct_000629,aria_cust_000298,HOLDER
aria_acct_000630,aria_cust_000298,HOLDER
aria_acct_000630,aria_cust_004973,BENEFICIARY
aria_acct_000631,aria_cust_000299,HOLDER
aria_acct_000632,aria_cust_000299,HOLDER
aria_acct_000633,aria_cust_000299,HOLDER
aria_acct_000634,aria_cust_000300,HOLDER
aria_acct_000634,aria_cust_000955,BENEFICIARY
aria_acct_000635,aria_cust_000300,HOLDER
aria_acct_000636,aria_cust_000301,HOLDER
aria_acct_000636,aria_cust_001997,HOLDER
aria_acct_000637,aria_cust_000301,BORROWER
aria_acct_000638,aria_cust_000302,HOLDER
aria_acct_000638,aria_cust_004505,HOLDER
aria_acct_000639,aria_cust_000303,HOLDER
aria_acct_000640,aria_cust_000304,HOLDER
aria_acct_000641,aria_cust_000305,HOLDER
aria_acct_000642,aria_cust_000305,HOLDER
aria_acct_000643,aria_cust_000306,HOLDER
aria_acct_000643,aria_cust_002310,HOLDER
aria_acct_000643,aria_cust_003542,BENEFICIARY
aria_acct_000644,aria_cust_000306,HOLDER
aria_acct_000645,aria_cust_000307,HOLDER
aria_acct_000646,aria_cust_000308,HOLDER
aria_acct_000647,aria_cust_000308,HOLDER
aria_acct_000647,aria_cust_000121,HOLDER
aria_acct_000648,aria_cust_000308,BORROWER
aria_acct_000649,aria_cust_000309,HOLDER
aria_acct_000649,aria_cust_000022,HOLDER
aria_acct_000650,aria_cust_000309,HOLDER
aria_acct_000651,aria_cust_000310,HOLDER
aria_acct_000652,aria_cust_000310,HOLDER
aria_acct_000652,aria_cust_000896,HOLDER
aria_acct_000653,aria_cust_000311,HOLDER
aria_acct_000654,aria_cust_000311,BORROWER
aria_acct_000655,aria_cust_000312,HOLDER
aria_acct_000656,aria_cust_000313,HOLDER
aria_acct_000657,aria_cust_000314,HOLDER
aria_acct_000658,aria_cust_000314,HOLDER
aria_acct_000658,aria_cust_003987,HOLDER
aria_acct_000659,aria_cust_000315,HOLDER
aria_acct_000659,aria_cust_000305,HOLDER
aria_acct_000660,aria_cust_000315,HOLDER
aria_acct_000661,aria_cust_000315,HOLDER
aria_acct_000662,aria_cust_000316,HOLDER
aria_acct_000663,aria_cust_000316,HOLDER
aria_acct_000664,aria_cust_000317,HOLDER
aria_acct_000665,aria_cust_000317,HOLDER
aria_acct_000665,aria_cust_004175,HOLDER
aria_acct_000666,aria_cust_000318,HOLDER
aria_acct_000667,aria_cust_000318,HOLDER
aria_acct_000667,aria_cust_003407,HOLDER
aria_acct_000668,aria_cust_000319,HOLDER
aria_acct_000669,aria_cust_000319,HOLDER
aria_acct_000670,aria_cust_000320,HOLDER
aria_acct_000671,aria_cust_000320,HOLDER
aria_acct_000672,aria_cust_000321,HOLDER
aria_acct_000673,aria_cust_000322,HOLDER
aria_acct_000674,aria_cust_000322,HOLDER
aria_acct_000674,aria_cust_002890,HOLDER
aria_acct_000674,aria_cust_002615,BENEFICIARY
aria_acct_000675,aria_cust_000322,BORROWER
aria_acct_000676,aria_cust_000323,HOLDER
aria_acct_000677,aria_cust_000323,HOLDER
aria_acct_000678,aria_cust_000324,HOLDER
aria_acct_000679,aria_cust_000324,HOLDER
aria_acct_000679,aria_cust_004481,HOLDER
aria_acct_000680,aria_cust_000325,HOLDER
aria_acct_000681,aria_cust_000325,HOLDER
aria_acct_000682,aria_cust_000325,HOLDER
aria_acct_000683,aria_cust_000326,HOLDER
aria_acct_000683,aria_cust_004044,HOLDER
aria_acct_000684,aria_cust_000326,HOLDER
aria_acct_000685,aria_cust_000327,HOLDER
aria_acct_000686,aria_cust_000327,HOLDER
aria_acct_000687,aria_cust_000327,HOLDER
aria_acct_000688,aria_cust_000327,HOLDER
aria_acct_000688,aria_cust_004045,HOLDER
aria_acct_000688,aria_cust_000848,BENEFICIARY
aria_acct_000689,aria_cust_000328,HOLDER
aria_acct_000689,aria_cust_004982,HOLDER
aria_acct_000690,aria_cust_000329,HOLDER
aria_acct_000691,aria_cust_000329,HOLDER
aria_acct_000692,aria_cust_000329,HOLDER
aria_acct_000693,aria_cust_000330,HOLDER
aria_acct_000694,aria_cust_000330,HOLDER
aria_acct_000694,aria_cust_000256,HOLDER
aria_acct_000694,aria_cust_002228,BENEFICIARY
aria_acct_000695,aria_cust_000331,HOLDER
aria_acct_000696,aria_cust_000332,HOLDER
aria_acct_000697,aria_cust_000333,HOLDER
aria_acct_000697,aria_cust_000582,HOLDER
aria_acct_000698,aria_cust_000333,BORROWER
aria_acct_000699,aria_cust_000334,HOLDER
aria_acct_000699,aria_cust_003710,HOLDER
aria_acct_000700,aria_cust_000335,HOLDER
aria_acct_000701,aria_cust_000335,BORROWER
aria_acct_000702,aria_cust_000336,HOLDER
aria_acct_000703,aria_cust_000337,HOLDER
aria_acct_000704,aria_cust_000337,HOLDER
aria_acct_000704,aria_cust_001782,HOLDER
aria_acct_000705,aria_cust_000338,HOLDER
aria_acct_000706,aria_cust_000338,HOLDER
aria_acct_000706,aria_cust_003345,HOLDER
aria_acct_000707,aria_cust_000338,HOLDER
aria_acct_000708,aria_cust_000339,HOLDER
aria_acct_000708,aria_cust_003483,HOLDER
aria_acct_000709,aria_cust_000339,BORROWER
aria_acct_000710,aria_cust_000340,HOLDER
aria_acct_000711,aria_cust_000340,HOLDER
aria_acct_000712,aria_cust_000341,HOLDER
aria_acct_000713,aria_cust_000342,HOLDER
aria_acct_000714,aria_cust_000342,HOLDER
aria_acct_000714,aria_cust_004324,HOLDER
aria_acct_000715,aria_cust_000342,HOLDER
aria_acct_000716,aria_cust_000343,HOLDER
aria_acct_000717,aria_cust_000343,HOLDER
aria_acct_000717,aria_cust_003160,HOLDER
aria_acct_000718,aria_cust_000344,HOLDER
aria_acct_000718,aria_cust_000124,HOLDER
aria_acct_000719,aria_cust_000344,HOLDER
aria_acct_000719,aria_cust_002337,HOLDER
aria_acct_000720,aria_cust_000344,BORROWER
aria_acct_000721,aria_cust_000345,HOLDER
aria_acct_000721,aria_cust_001910,HOLDER
aria_acct_000722,aria_cust_000345,HOLDER
aria_acct_000723,aria_cust_000346,HOLDER
aria_acct_000723,aria_cust_002624,HOLDER
aria_acct_000724,aria_cust_000346,HOLDER
aria_acct_000725,aria_cust_000347,HOLDER
aria_acct_000726,aria_cust_000347,HOLDER
aria_acct_000726,aria_cust_001723,HOLDER
aria_acct_000727,aria_cust_000348,HOLDER
aria_acct_000727,aria_cust_003099,HOLDER
aria_acct_000728,aria_cust_000348,HOLDER
aria_acct_000729,aria_cust_000348,HOLDER
aria_acct_000730,aria_cust_000348,BORROWER
aria_acct_000731,aria_cust_000349,HOLDER
aria_acct_000731,aria_cust_001181,BENEFICIARY
aria_acct_000732,aria_cust_000349,HOLDER
aria_acct_000732,aria_cust_001909,HOLDER
aria_acct_000733,aria_cust_000350,HOLDER
aria_acct_000734,aria_cust_000350,HOLDER
aria_acct_000734,aria_cust_004684,HOLDER
aria_acct_000734,aria_cust_004182,BENEFICIARY
aria_acct_000735,aria_cust_000350,HOLDER
aria_acct_000736,aria_cust_000351,HOLDER
aria_acct_000737,aria_cust_000351,HOLDER
aria_acct_000737,aria_cust_001847,BENEFICIARY
aria_acct_000738,aria_cust_000352,HOLDER
aria_acct_000738,aria_cust_002286,HOLDER
aria_acct_000739,aria_cust_000353,HOLDER
aria_acct_000740,aria_cust_000353,HOLDER
aria_acct_000740,aria_cust_002878,HOLDER
aria_acct_000741,aria_cust_000354,HOLDER
aria_acct_000742,aria_cust_000354,HOLDER
aria_acct_000743,aria_cust_000354,BORROWER
aria_acct_000744,aria_cust_000355,HOLDER
aria_acct_000745,aria_cust_000355,HOLDER
aria_acct_000745,aria_cust_004703,HOLDER
aria_acct_000746,aria_cust_000355,HOLDER
aria_acct_000747,aria_cust_000356,HOLDER
aria_acct_000748,aria_cust_000356,HOLDER
aria_acct_000749,aria_cust_000356,HOLDER
aria_acct_000749,aria_cust_002326,HOLDER
aria_acct_000750,aria_cust_000357,HOLDER
aria_acct_000751,aria_cust_000357,HOLDER
aria_acct_000752,aria_cust_000357,HOLDER
aria_acct_000752,aria_cust_000816,BENEFICIARY
aria_acct_000753,aria_cust_000357,BORROWER
aria_acct_000754,aria_cust_000358,HOLDER
aria_acct_000755,aria_cust_000358,HOLDER
aria_acct_000755,aria_cust_000929,BENEFICIARY
aria_acct_000756,aria_cust_000358,HOLDER
aria_acct_000757,aria_cust_000359,HOLDER
aria_acct_000757,aria_cust_004127,HOLDER
aria_acct_000758,aria_cust_000359,HOLDER
aria_acct_000758,aria_cust_003073,HOLDER
aria_acct_000759,aria_cust_000359,BORROWER
aria_acct_000760,aria_cust_000360,HOLDER
aria_acct_000760,aria_cust_003755,BENEFICIARY
aria_acct_000761,aria_cust_000360,HOLDER
aria_acct_000762,aria_cust_000360,HOLDER
aria_acct_000762,aria_cust_001851,HOLDER
aria_acct_000763,aria_cust_000361,HOLDER
aria_acct_000763,aria_cust_000043,HOLDER
aria_acct_000764,aria_cust_000361,HOLDER
aria_acct_000765,aria_cust_000361,BORROWER
aria_acct_000766,aria_cust_000362,HOLDER
aria_acct_000767,aria_cust_000362,HOLDER
aria_acct_000768,aria_cust_000363,HOLDER
aria_acct_000769,aria_cust_000363,HOLDER
aria_acct_000770,aria_cust_000364,HOLDER
aria_acct_000770,aria_cust_004966,HOLDER
aria_acct_000771,aria_cust_000364,HOLDER
aria_acct_000772,aria_cust_000365,HOLDER
aria_acct_000773,aria_cust_000365,HOLDER
aria_acct_000773,aria_cust_004060,HOLDER
aria_acct_000774,aria_cust_000366,HOLDER
aria_acct_000775,aria_cust_000366,HOLDER
aria_acct_000775,aria_cust_003068,BENEFICIARY
aria_acct_000776,aria_cust_000366,HOLDER
aria_acct_000777,aria_cust_000367,HOLDER
aria_acct_000778,aria_cust_000367,HOLDER
aria_acct_000778,aria_cust_000236,HOLDER
aria_acct_000779,aria_cust_000367,HOLDER
aria_acct_000780,aria_cust_000368,HOLDER
aria_acct_000780,aria_cust_002744,HOLDER
aria_acct_000781,aria_cust_000369,HOLDER
aria_acct_000782,aria_cust_000370,HOLDER
aria_acct_000783,aria_cust_000370,HOLDER
aria_acct_000784,aria_cust_000370,HOLDER
aria_acct_000784,aria_cust_002207,BENEFICIARY
aria_acct_000785,aria_cust_000371,HOLDER
aria_acct_000786,aria_cust_000371,HOLDER
aria_acct_000786,aria_cust_003682,BENEFICIARY
aria_acct_000787,aria_cust_000372,HOLDER
aria_acct_000787,aria_cust_000088,HOLDER
aria_acct_000788,aria_cust_000372,HOLDER
aria_acct_000789,aria_cust_000372,HOLDER
aria_acct_000789,aria_cust_004978,BENEFICIARY
aria_acct_000790,aria_cust_000373,HOLDER
aria_acct_000791,aria_cust_000373,HOLDER
aria_acct_000791,aria_cust_004789,HOLDER
aria_acct_000792,aria_cust_000373,HOLDER
aria_acct_000793,aria_cust_000374,HOLDER
aria_acct_000793,aria_cust_002165,HOLDER
aria_acct_000794,aria_cust_000375,HOLDER
aria_acct_000795,aria_cust_000376,HOLDER
aria_acct_000795,aria_cust_004927,HOLDER
aria_acct_000796,aria_cust_000376,HOLDER
aria_acct_000797,aria_cust_000376,HOLDER
aria_acct_000798,aria_cust_000377,HOLDER
aria_acct_000799,aria_cust_000377,BORROWER
aria_acct_000800,aria_cust_000377,HOLDER
aria_acct_000801,aria_cust_000378,HOLDER
aria_acct_000802,aria_cust_000379,HOLDER
aria_acct_000803,aria_cust_000379,HOLDER
aria_acct_000803,aria_cust_004574,HOLDER
aria_acct_000804,aria_cust_000379,BORROWER
aria_acct_000805,aria_cust_000380,HOLDER
aria_acct_000806,aria_cust_000381,HOLDER
aria_acct_000806,aria_cust_000344,BENEFICIARY
aria_acct_000807,aria_cust_000381,HOLDER
aria_acct_000807,aria_cust_004053,BENEFICIARY
aria_acct_000808,aria_cust_000382,HOLDER
aria_acct_000809,aria_cust_000382,HOLDER
aria_acct_000810,aria_cust_000383,HOLDER
aria_acct_000810,aria_cust_001072,HOLDER
aria_acct_000811,aria_cust_000383,HOLDER
aria_acct_000812,aria_cust_000384,HOLDER
aria_acct_000812,aria_cust_003118,HOLDER
aria_acct_000813,aria_cust_000384,HOLDER
aria_acct_000814,aria_cust_000385,HOLDER
aria_acct_000815,aria_cust_000385,HOLDER
aria_acct_000816,aria_cust_000386,HOLDER
aria_acct_000816,aria_cust_002602,BENEFICIARY
aria_acct_000817,aria_cust_000386,HOLDER
aria_acct_000818,aria_cust_000386,BORROWER
aria_acct_000819,aria_cust_000387,HOLDER
aria_acct_000819,aria_cust_000567,HOLDER
aria_acct_000820,aria_cust_000388,HOLDER
aria_acct_000820,aria_cust_003556,HOLDER
aria_acct_000820,aria_cust_004692,BENEFICIARY
aria_acct_000821,aria_cust_000389,HOLDER
aria_acct_000822,aria_cust_000389,HOLDER
aria_acct_000823,aria_cust_000390,HOLDER
aria_acct_000824,aria_cust_000390,HOLDER
aria_acct_000824,aria_cust_003208,HOLDER
aria_acct_000825,aria_cust_000391,HOLDER
aria_acct_000826,aria_cust_000391,HOLDER
aria_acct_000827,aria_cust_000392,HOLDER
aria_acct_000828,aria_cust_000392,HOLDER
aria_acct_000829,aria_cust_000392,HOLDER
aria_acct_000830,aria_cust_000392,HOLDER
aria_acct_000831,aria_cust_000392,HOLDER
aria_acct_000832,aria_cust_000393,HOLDER
aria_acct_000833,aria_cust_000394,HOLDER
aria_acct_000834,aria_cust_000394,HOLDER
aria_acct_000835,aria_cust_000394,HOLDER
aria_acct_000836,aria_cust_000394,HOLDER
aria_acct_000837,aria_cust_000395,HOLDER
aria_acct_000838,aria_cust_000395,HOLDER
aria_acct_000839,aria_cust_000396,HOLDER
aria_acct_000840,aria_cust_000396,HOLDER
aria_acct_000841,aria_cust_000396,HOLDER
aria_acct_000842,aria_cust_000397,HOLDER
aria_acct_000843,aria_cust_000398,HOLDER
aria_acct_000843,aria_cust_004132,BENEFICIARY
