trxn_id,customer_id,residency_country_id,zipcode,xceed_rf_score
1036,c_493,267,NULL,4
1037,c_8,267,94111,5
1038,c_494,14,NULL,6
1039,c_495,254,60616,9
1040,c_496,254,60016,7
1041,c_49,267,60148,4
1042,c_497,267,NULL,8
1043,c_13,267,94111,0
1044,c_41,267,94111,0
1045,c_498,254,60016,2
1046,c_499,267,NULL,9
1047,c_280,267,NULL,9
1048,c_30,267,95110,0
1049,c_500,254,6510,5
1050,c_49,267,60148,4
1051,c_501,267,NULL,7
1052,c_40,254,12729,3
1053,c_502,254,60607,0
1054,c_503,267,60008,9
1055,c_504,267,NULL,4
1056,c_356,267,NULL,0
1057,c_505,267,NULL,3
1058,c_104,267,77036,9
1059,c_78,267,6511,3
1060,c_506,267,NULL,1
1061,c_1,267,19806,6
1062,c_507,267,60628,6
1063,c_8,267,94111,5
1064,c_50,254,60527,10
1065,c_28,267,94111,8
1066,c_508,267,NULL,1
1067,c_509,267,NULL,7
1068,c_102,267,NULL,4
1069,c_510,267,NULL,9
1070,c_511,254,60076,5
1071,c_512,267,NULL,6
1072,c_98,267,NULL,4
1073,c_10,254,60521,0
1074,c_37,267,NULL,9
1075,c_118,267,95110,4
1076,c_13,267,94111,0
1077,c_513,267,NULL,10
1078,c_505,267,NULL,3
1079,c_22,267,NULL,2
1080,c_37,267,NULL,9
1081,c_95,267,77036,9
1082,c_30,267,95110,0
1083,c_514,267,60564,5
1084,c_318,267,NULL,0
1085,c_515,267,NULL,1
1086,c_516,254,60712,1
1087,c_8,267,94111,5
1088,c_104,267,77036,9
1089,c_66,254,60440,3
1090,c_517,254,60480,1
1091,c_87,267,NULL,0
1092,c_518,267,NULL,10
1093,c_519,267,NULL,7
1094,c_104,267,77036,9
1095,c_218,254,60026,6
1096,c_514,267,60564,5
1097,c_117,267,NULL,1
1098,c_49,267,19901,4
1099,c_520,267,NULL,7
1100,c_521,267,NULL,10
1101,c_522,267,NULL,0
1102,c_523,267,NULL,3
1103,c_524,267,60018,2
1104,c_10,254,60521,0
1105,c_525,267,NULL,8
1106,c_526,267,NULL,0
1107,c_527,267,NULL,0
1108,c_528,267,NULL,2
1109,c_529,267,NULL,1
1110,c_13,267,94111,0
1111,c_66,254,60440,3
1112,c_530,267,NULL,9
1113,c_531,267,NULL,10
1114,c_1,267,19806,6
1115,c_78,267,6511,3
1116,c_22,267,NULL,2
1117,c_532,254,60625,4
1118,c_8,267,94111,5
1119,c_98,267,NULL,4
1120,c_22,267,NULL,2
1121,c_30,267,95110,0
1122,c_87,267,NULL,0
1123,c_10,254,60181,0
1124,c_49,267,60148,4
1125,c_517,254,60480,1
1126,c_41,267,94111,0
1127,c_78,267,6511,3
1128,c_49,267,19901,4
1129,c_63,267,NULL,4
1130,c_533,267,NULL,4
1131,c_303,267,NULL,9
1132,c_78,267,6510,3
1133,c_26,267,NULL,1
1134,c_49,267,60148,4
1135,c_329,267,NULL,9
1136,c_534,267,NULL,10
1137,c_22,267,NULL,2
1138,c_244,267,NULL,8
1139,c_535,267,NULL,3
1140,c_308,267,6511,8
1141,c_13,267,94111,0
1142,c_49,267,60148,4
1143,c_536,267,NULL,8
1144,c_537,254,60616,5
1145,c_538,267,NULL,3
1146,c_8,267,94111,5
1147,c_519,267,NULL,7
1148,c_1,267,19806,6
1149,c_539,267,60609,3
1150,c_540,267,NULL,6
1151,c_1,267,19806,6
1152,c_41,267,94111,0
1153,c_30,267,95110,0
1154,c_541,254,12771,2
1155,c_28,267,94111,8
1156,c_267,254,60612,10
1157,c_269,267,60053,8
1158,c_295,267,60016,6
1159,c_542,254,60645,1
1160,c_543,267,NULL,4
1161,c_70,267,95134,8
1162,c_324,267,NULL,3
1163,c_87,267,NULL,0
1164,c_544,267,NULL,9
1165,c_443,267,NULL,4
1166,c_545,267,11354,1
1167,c_546,267,NULL,6
1168,c_547,267,NULL,3
1169,c_1,267,19806,6
1170,c_49,267,19901,4
1171,c_548,267,NULL,0
1172,c_549,267,NULL,2
1173,c_132,267,90245,8
1174,c_468,267,60616,6
1175,c_8,267,94111,5
1176,c_49,267,19901,4
1177,c_550,267,NULL,7
1178,c_84,254,1890,7
1179,c_60,254,60016,8
1180,c_234,267,NULL,0
1181,c_119,267,60018,2
1182,c_79,267,11354,5
1183,c_156,267,60610,6
1184,c_70,267,95134,8
1185,c_551,267,61108,1
1186,c_34,254,60008,9
1187,c_256,254,60169,8
1188,c_337,267,NULL,10
1189,c_552,267,NULL,4
1190,c_553,267,NULL,7
1191,c_22,267,NULL,2
1192,c_49,267,60148,4
1193,c_194,254,60657,8
1194,c_554,267,NULL,5
1195,c_115,267,NULL,10
1196,c_1,267,19806,6
1197,c_49,267,60148,4
1198,c_50,254,60527,10
1199,c_555,267,NULL,0
1200,c_475,267,NULL,3
1201,c_35,267,60640,2
1202,c_359,267,NULL,5
1203,c_11,267,61614,5
1204,c_556,267,NULL,4
1205,c_557,267,NULL,2
1206,c_78,267,6511,3
1207,c_8,267,94111,5
1208,c_558,254,12771,8
1209,c_291,254,60712,7
1210,c_157,267,NULL,9
1211,c_390,254,60201,8
1212,c_197,254,60056,8
1213,c_559,267,NULL,8
1214,c_398,267,NULL,2
1215,c_560,267,60616,1
1216,c_66,254,60440,3
1217,c_133,267,NULL,7
1218,c_329,267,NULL,9
1219,c_561,267,NULL,6
1220,c_472,267,NULL,2
1221,c_8,267,94111,5
1222,c_13,267,94111,0
1223,c_562,254,60423,0
1224,c_563,254,60616,10
1225,c_250,50,NULL,3
1226,c_564,267,60453,4
1227,c_565,267,NULL,2
1228,c_566,267,NULL,0
1229,c_567,267,NULL,5
1230,c_568,267,NULL,8
1231,c_324,267,NULL,3
1232,c_308,267,6511,8
1233,c_394,267,NULL,9
1234,c_569,267,NULL,0
1235,c_570,267,NULL,6
1236,c_73,267,NULL,0
1237,c_64,267,NULL,5
1238,c_571,267,NULL,1
1239,c_572,267,60453,4
1240,c_573,267,NULL,6
1241,c_418,267,NULL,3
1242,c_574,254,60645,10
1243,c_575,254,8854,8
1244,c_576,254,60714,4
1245,c_17,267,94111,6
1246,c_577,267,NULL,5
1247,c_375,254,60618,5
1248,c_30,267,95110,0
1249,c_102,267,NULL,4
1250,c_578,267,NULL,6
1251,c_65,267,60646,6
1252,c_133,267,NULL,7
1253,c_579,267,NULL,8
1254,c_491,254,60010,3
1255,c_123,267,NULL,2
1256,c_66,254,60440,3
1257,c_87,267,NULL,0
1258,c_580,267,NULL,8
1259,c_581,267,60632,10
1260,c_70,267,95134,8
1261,c_582,267,NULL,3
1262,c_66,254,60440,3
1263,c_583,267,60645,7
1264,c_584,254,60616,2
1265,c_585,254,60659,0
1266,c_586,267,NULL,10
1267,c_26,267,NULL,1
1268,c_481,254,60025,6
1269,c_37,267,NULL,9
1270,c_587,267,NULL,8
1271,c_66,254,60440,3
1272,c_73,267,NULL,0
1273,c_49,267,60148,4
1274,c_588,267,NULL,9
1275,c_589,267,60616,5
1276,c_30,267,95110,0
1277,c_590,254,12771,5
1278,c_17,267,94111,6
1279,c_359,267,NULL,5
1280,c_591,267,NULL,6
1281,c_242,254,60016,7
1282,c_1,267,19806,6
1283,c_30,267,95110,0
1284,c_30,267,95110,0
1285,c_8,267,94111,5
1286,c_66,254,60440,3
1287,c_361,267,NULL,1
1288,c_396,267,NULL,0
1289,c_592,267,NULL,6
1290,c_28,267,94111,8
1291,c_49,267,60148,4
1292,c_104,267,77036,9
1293,c_1,267,19806,6
1294,c_593,267,NULL,0
1295,c_1,267,19806,6
1296,c_133,267,NULL,7
1297,c_78,267,6511,3
1298,c_594,267,NULL,0
1299,c_28,267,94111,8
1300,c_1,267,19806,6
1301,c_117,267,NULL,1
1302,c_595,254,60016,4
1303,c_43,267,98104,6
1304,c_452,267,60640,0
1305,c_596,254,60053,8
1306,c_597,267,NULL,9
1307,c_598,267,NULL,4
1308,c_30,267,95110,0
1309,c_50,254,60527,10
1310,c_10,254,60521,0
1311,c_13,267,94111,0
1312,c_599,254,60016,0
1313,c_58,267,60608,10
1314,c_49,267,60148,4
1315,c_321,267,NULL,9
1316,c_13,267,94111,0
1317,c_329,267,NULL,9
1318,c_87,267,NULL,0
1319,c_600,254,60712,8
1320,c_601,267,NULL,0
1321,c_146,267,NULL,10
1322,c_49,267,19901,4
1323,c_73,267,NULL,0
1324,c_43,267,98104,6
1325,c_28,267,94111,8
1326,c_86,254,60452,5
1327,c_602,267,NULL,0
1328,c_603,267,NULL,2
1329,c_13,267,94111,0
1330,c_604,254,60605,9
1331,c_252,267,NULL,1
1332,c_605,267,NULL,8
1333,c_606,267,NULL,5
1334,c_13,267,94111,0
1335,c_49,267,19901,4
1336,c_65,267,60646,6
1337,c_22,267,NULL,2
1338,c_607,267,NULL,8
1339,c_147,254,60660,10
1340,c_41,267,94111,0
1341,c_133,267,NULL,7
1342,c_608,267,NULL,0
1343,c_609,267,NULL,10
1344,c_41,267,94111,0
1345,c_30,267,95110,0
1346,c_49,267,19901,4
1347,c_610,267,NULL,6
1348,c_324,267,NULL,3
1349,c_611,254,60640,0
1350,c_493,267,NULL,4
1351,c_8,267,94111,5
1352,c_41,267,94111,0
1353,c_481,254,60025,6
1354,c_49,267,19901,4
1355,c_384,267,60056,10
1356,c_63,267,NULL,4
1357,c_612,267,NULL,6
1358,c_613,254,60091,5
1359,c_41,267,94111,0
1360,c_614,267,NULL,1
1361,c_615,267,NULL,1
1362,c_616,254,60645,10
1363,c_49,267,60148,4
1364,c_13,267,94111,0
1365,c_133,267,NULL,7
1366,c_95,267,77036,9
1367,c_384,267,60053,10
1368,c_30,267,95110,0
1369,c_117,267,NULL,1
1370,c_617,267,NULL,7
1371,c_452,267,60640,0
1372,c_66,254,60440,3
1373,c_618,267,NULL,3
1374,c_78,267,6511,3
1375,c_8,267,94111,5
1376,c_163,267,60126,10
1377,c_191,267,60403,0
1378,c_30,267,95110,0
1379,c_619,267,60641,10
1380,c_76,254,60026,10
1381,c_620,254,60451,3
1382,c_392,267,NULL,10
1383,c_49,267,19901,4
1384,c_621,267,NULL,6
1385,c_622,267,NULL,2
1386,c_66,254,60440,3
1387,c_438,267,NULL,4
1388,c_139,254,60004,2
1389,c_623,267,NULL,5
1390,c_30,267,95110,0
1391,c_8,267,94111,5
1392,c_13,267,94111,0
1393,c_78,267,6510,3
1394,c_66,254,60440,3
1395,c_624,267,NULL,7
1396,c_625,267,NULL,1
1397,c_49,267,60148,4
1398,c_367,267,NULL,9
1399,c_48,267,NULL,0
1400,c_507,267,60628,6
1401,c_626,267,NULL,8
1402,c_102,267,NULL,4
1403,c_19,267,60654,6
1404,c_30,267,95110,0
1405,c_627,254,60640,6
1406,c_98,267,NULL,4
1407,c_628,267,NULL,10
1408,c_25,267,NULL,10
1409,c_87,267,NULL,0
1410,c_8,267,94111,5
1411,c_629,267,NULL,3
1412,c_630,267,NULL,8
1413,c_631,254,60516,5
1414,c_30,267,95110,0
1415,c_13,267,94111,0
1416,c_118,267,95110,4
1417,c_401,267,NULL,8
1418,c_8,267,94111,5
1419,c_632,267,NULL,8
1420,c_30,267,95110,0
1421,c_357,267,NULL,7
1422,c_633,267,NULL,9
1423,c_49,267,60148,4
1424,c_308,267,6511,8
1425,c_49,267,60148,4
1426,c_634,267,NULL,10
1427,c_49,267,60148,4
1428,c_28,267,94111,8
1429,c_635,267,NULL,8
1430,c_333,254,60608,9
1431,c_636,267,NULL,1
1432,c_49,267,60148,4
1433,c_637,254,60661,8
1434,c_638,267,NULL,9
1435,c_604,254,60605,9
1436,c_78,267,6511,3
1437,c_133,267,NULL,7
1438,c_98,267,NULL,4
1439,c_207,267,NULL,6
1440,c_87,267,NULL,0
1441,c_22,267,NULL,2
1442,c_639,267,NULL,7
1443,c_49,267,60148,4
1444,c_640,254,NULL,5
1445,c_41,267,94111,0
1446,c_49,267,19901,4
1447,c_49,267,19901,4
1448,c_641,267,NULL,1
1449,c_642,267,NULL,9
1450,c_13,267,94111,0
1451,c_643,267,60641,5
1452,c_49,267,19901,4
1453,c_644,267,60016,9
1454,c_645,267,NULL,4
1455,c_646,267,NULL,7
1456,c_647,267,NULL,6
1457,c_63,267,NULL,4
1458,c_25,267,NULL,10
1459,c_22,267,NULL,2
1460,c_90,267,95110,2
1461,c_104,267,77036,9
1462,c_344,267,NULL,4
1463,c_648,267,73131,4
1464,c_117,267,NULL,1
1465,c_649,267,NULL,5
1466,c_650,267,60411,6
1467,c_159,254,60056,4
1468,c_78,267,6510,3
1469,c_251,254,92056,6
1470,c_8,267,94111,5
1471,c_651,267,NULL,8
1472,c_28,267,94111,8
1473,c_30,267,95110,0
1474,c_147,254,60660,10
1475,c_8,267,94111,5
1476,c_13,267,94111,0
1477,c_165,267,60091,8
1478,c_652,267,NULL,7
1479,c_60,254,60016,8
1480,c_653,NULL,NULL,0
1481,c_49,267,60148,4
1482,c_654,267,NULL,2
1483,c_28,267,94111,8
1484,c_490,267,NULL,10
1485,c_655,267,60640,1
1486,c_5,267,NULL,7
1487,c_656,254,60056,7
1488,c_28,267,94111,8
1489,c_176,267,NULL,9
1490,c_657,267,NULL,4
1491,c_25,267,NULL,10
1492,c_170,254,60176,5
1493,c_84,254,1890,7
1494,c_658,267,NULL,5
1495,c_13,267,94111,0
1496,c_641,267,NULL,1
1497,c_659,267,NULL,4
1498,c_1,267,19806,6
1499,c_41,267,94111,0
1500,c_30,267,95110,0
1501,c_212,267,NULL,9
1502,c_13,267,94111,0
1503,c_41,267,94111,0
1504,c_22,267,NULL,2
1505,c_660,267,NULL,0
1506,c_661,267,NULL,7
1507,c_662,267,NULL,6
1508,c_663,254,60616,1
1509,c_475,267,NULL,3
1510,c_97,254,60062,6
1511,c_664,267,NULL,3
1512,c_49,267,60148,4
1513,c_78,267,6510,3
1514,c_665,267,NULL,2
1515,c_30,267,95110,0
1516,c_666,267,NULL,8
1517,c_66,254,60440,3
1518,c_667,267,NULL,0
1519,c_30,267,95110,0
1520,c_668,254,60660,8
1521,c_231,254,60706,10
1522,c_49,267,19901,4
1523,c_49,267,19901,4
1524,c_8,267,94111,5
1525,c_669,267,NULL,10
1526,c_443,267,NULL,4
1527,c_30,267,95110,0
1528,c_30,267,95110,0
1529,c_670,267,NULL,0
1530,c_13,267,94111,0
1531,c_600,254,60712,8
1532,c_671,267,NULL,1
1533,c_13,267,94111,0
1534,c_672,254,60613,4
1535,c_115,267,NULL,10
1536,c_13,267,94111,0
1537,c_117,267,NULL,1
1538,c_673,267,NULL,1
1539,c_674,267,NULL,0
1540,c_107,267,60203,3
1541,c_66,254,60440,3
1542,c_8,267,94111,5
1543,c_22,267,NULL,2
1544,c_13,267,94111,0
1545,c_675,267,NULL,6
1546,c_676,267,NULL,10
1547,c_17,267,94111,6
1548,c_677,267,NULL,10
1549,c_218,254,60026,6
1550,c_41,267,94111,0
1551,c_104,267,77036,9
1552,c_1,267,19806,6
1553,c_164,267,NULL,8
1554,c_243,267,NULL,2
1555,c_426,254,60093,5
1556,c_8,267,94111,5
1557,c_127,267,94111,0
1558,c_678,267,NULL,9
1559,c_149,267,60053,10
1560,c_75,267,NULL,7
1561,c_194,254,60657,8
1562,c_31,267,11354,8
1563,c_30,267,95110,0
1564,c_8,267,94111,5
1565,c_8,267,94111,5
1566,c_530,267,NULL,9
1567,c_8,267,94111,5
1568,c_49,267,60148,4
1569,c_176,267,NULL,9
1570,c_13,267,94111,0
1571,c_679,267,60659,4
1572,c_66,254,60440,3
1573,c_1,267,19806,6
1574,c_30,267,95110,0
1575,c_680,254,60640,7
1576,c_13,267,94111,0
1577,c_28,267,94111,8
1578,c_249,267,11354,5
1579,c_8,267,94111,5
1580,c_116,267,91789,3
1581,c_196,267,NULL,0
1582,c_30,267,95110,0
1583,c_517,254,60480,1
1584,c_375,254,60618,5
1585,c_681,254,10940,4
1586,c_17,267,94111,6
1587,c_581,267,60632,10
1588,c_104,267,77036,9
1589,c_28,267,94111,8
1590,c_118,267,95110,4
1591,c_682,267,NULL,0
1592,c_530,267,NULL,9
1593,c_28,267,94111,8
1594,c_66,254,60440,3
1595,c_683,254,12729,1
1596,c_214,254,60640,0
1597,c_438,267,NULL,4
1598,c_49,267,60148,4
1599,c_168,267,NULL,10
1600,c_25,267,NULL,10
1601,c_49,267,60148,4
1602,c_97,254,60062,6
1603,c_684,267,NULL,8
1604,c_685,267,NULL,10
1605,c_243,267,NULL,2
1606,c_13,267,94111,0
1607,c_146,267,NULL,10
1608,c_164,267,NULL,8
1609,c_686,267,NULL,6
1610,c_92,254,60564,1
1611,c_687,267,NULL,4
1612,c_72,254,60714,10
1613,c_49,267,60148,4
1614,c_688,267,NULL,6
1615,c_28,267,94111,8
1616,c_63,267,NULL,4
1617,c_28,267,94111,8
1618,c_159,254,60056,4
1619,c_689,267,NULL,9
1620,c_100,267,NULL,8
1621,c_519,267,NULL,7
1622,c_690,254,60077,5
1623,c_691,267,NULL,0
1624,c_692,267,NULL,10
1625,c_117,267,NULL,1
1626,c_693,267,NULL,9
1627,c_28,267,94111,8
1628,c_41,267,94111,0
1629,c_269,267,60053,8
1630,c_49,267,19901,4
1631,c_260,254,60305,7
1632,c_1,267,19806,6
1633,c_99,254,60067,8
1634,c_675,267,NULL,6
1635,c_694,254,60706,3
1636,c_87,267,NULL,0
1637,c_60,254,60016,8
1638,c_41,267,94111,0
1639,c_695,267,NULL,1
1640,c_87,267,NULL,0
1641,c_256,254,60169,8
1642,c_98,267,NULL,4
1643,c_26,267,NULL,1
1644,c_242,254,60016,7
1645,c_696,254,60101,6
1646,c_697,267,NULL,8
1647,c_13,267,94111,0
1648,c_1,267,19806,6
1649,c_698,267,NULL,7
1650,c_87,267,NULL,0
1651,c_699,267,NULL,4
1652,c_475,267,NULL,3
1653,c_16,267,NULL,0
1654,c_41,267,94111,0
1655,c_252,267,NULL,1
1656,c_66,254,60440,3
1657,c_700,254,60624,4
1658,c_8,267,94111,5
1659,c_50,254,60527,10
1660,c_49,267,19901,4
1661,c_8,267,94111,5
1662,c_8,267,94111,5
1663,c_66,254,60440,3
1664,c_1,267,19806,6
1665,c_8,267,94111,5
1666,c_701,267,60462,6
1667,c_702,254,60640,7
1668,c_703,254,60622,10
1669,c_66,254,60440,3
1670,c_694,254,60706,3
1671,c_704,254,60646,1
1672,c_705,267,NULL,5
1673,c_49,267,60148,4
1674,c_1,267,19806,6
1675,c_49,267,60148,4
1676,c_148,267,NULL,2
1677,c_104,267,77036,9
1678,c_620,254,60451,3
1679,c_706,254,60630,0
1680,c_707,267,NULL,10
1681,c_95,267,77036,9
1682,c_708,267,NULL,1
1683,c_394,267,NULL,9
1684,c_133,267,NULL,7
1685,c_95,267,77036,9
1686,c_22,267,NULL,2
1687,c_30,267,95110,0
1688,c_8,267,94111,5
1689,c_22,267,NULL,2
1690,c_709,267,NULL,5
1691,c_35,267,60640,2
1692,c_49,267,19901,4
1693,c_152,254,60452,1
1694,c_13,267,94111,0
1695,c_710,267,NULL,4
1696,c_218,254,60026,6
1697,c_66,254,60440,3
1698,c_1,267,19806,6
1699,c_44,267,11354,1
1700,c_8,267,94111,5
1701,c_28,267,94111,8
1702,c_49,267,60148,4
1703,c_66,254,60440,3
1704,c_13,267,94111,0
1705,c_49,267,60148,4
1706,c_711,267,NULL,3
1707,c_63,267,NULL,4
1708,c_98,267,NULL,4
1709,c_99,254,60067,8
1710,c_49,267,19901,4
1711,c_712,267,NULL,10
1712,c_66,254,60440,3
1713,c_78,267,6511,3
1714,c_90,267,95110,2
1715,c_66,254,60440,3
1716,c_22,267,NULL,2
1717,c_149,267,60053,10
1718,c_1,267,19806,6
1719,c_49,267,60148,4
1720,c_329,267,NULL,9
1721,c_713,267,NULL,9
1722,c_90,267,95110,2
1723,c_223,267,NULL,8
1724,c_714,254,60626,7
1725,c_116,267,91789,3
1726,c_715,267,NULL,4
1727,c_716,267,NULL,4
1728,c_49,267,60148,4
1729,c_717,254,60707,8
1730,c_718,267,NULL,8
1731,c_719,254,60016,4
1732,c_13,267,94111,0
1733,c_189,267,60053,2
1734,c_88,254,60712,5
1735,c_107,267,60203,3
1736,c_109,254,60016,9
1737,c_720,267,60173,0
1738,c_721,267,NULL,2
1739,c_320,254,60608,4
1740,c_722,267,NULL,5
1741,c_723,267,NULL,4
1742,c_13,267,94111,0
1743,c_648,267,73131,4
1744,c_469,267,NULL,8
1745,c_724,267,60173,2
1746,c_725,254,60104,9
1747,c_519,267,NULL,7
1748,c_726,254,60077,5
1749,c_727,267,NULL,0
1750,c_50,254,60527,10
1751,c_375,254,60618,5
1752,c_728,267,NULL,5
1753,c_97,254,60062,6
1754,c_21,267,NULL,10
1755,c_92,254,60564,1
1756,c_437,267,NULL,7
1757,c_729,267,NULL,5
1758,c_649,267,NULL,5
1759,c_27,254,60640,2
1760,c_135,267,60655,9
1761,c_426,254,60093,5
1762,c_730,267,60025,5
1763,c_268,254,60101,8
1764,c_49,267,19901,4
1765,c_8,267,94111,5
1766,c_207,267,NULL,6
1767,c_30,267,95110,0
1768,c_731,267,NULL,8
1769,c_732,267,NULL,1
1770,c_280,267,NULL,9
1771,c_475,267,NULL,3
1772,c_22,267,NULL,2
1773,c_13,267,94111,0
1774,c_603,267,NULL,2
1775,c_273,267,NULL,1
1776,c_733,267,NULL,2
1777,c_734,267,NULL,8
1778,c_63,267,NULL,4
1779,c_735,254,60625,0
1780,c_736,267,NULL,2
1781,c_737,267,NULL,10
1782,c_41,267,94111,0
1783,c_1,267,19806,6
1784,c_123,267,NULL,2
1785,c_73,267,NULL,0
1786,c_147,254,60660,10
1787,c_738,267,NULL,1
1788,c_135,267,60655,9
1789,c_193,254,60616,4
1790,c_438,267,NULL,4
1791,c_30,267,95110,0
1792,c_35,267,60640,2
1793,c_22,267,NULL,2
1794,c_375,254,60618,5
1795,c_713,267,NULL,9
1796,c_739,267,NULL,3
1797,c_384,267,60056,10
1798,c_424,254,8016,10
1799,c_49,267,60148,4
1800,c_239,267,NULL,7
1801,c_1,267,19806,6
1802,c_50,254,60527,10
1803,c_714,254,60626,7
1804,c_740,267,NULL,6
1805,c_10,254,60521,0
1806,c_345,254,60707,0
1807,c_581,267,60632,10
1808,c_741,267,NULL,5
1809,c_742,267,NULL,6
1810,c_78,267,6511,3
1811,c_625,267,NULL,1
1812,c_133,267,NULL,7
1813,c_743,254,60640,1
1814,c_41,267,94111,0
1815,c_744,267,NULL,4
1816,c_13,267,94111,0
1817,c_745,267,60165,0
1818,c_746,267,NULL,8
1819,c_26,267,NULL,1
1820,c_747,267,NULL,0
1821,c_90,267,95110,2
1822,c_596,254,60053,8
1823,c_748,267,NULL,3
1824,c_22,267,NULL,2
1825,c_1,267,19806,6
1826,c_749,267,NULL,0
1827,c_750,267,NULL,0
1828,c_43,267,98104,6
1829,c_129,267,60173,2
1830,c_751,254,60062,9
1831,c_540,267,NULL,6
1832,c_49,267,19901,4
1833,c_176,267,NULL,9
1834,c_752,267,NULL,9
1835,c_753,267,NULL,9
1836,c_115,267,NULL,10
1837,c_22,267,NULL,2
1838,c_754,267,NULL,1
1839,c_66,254,60440,3
1840,c_62,254,60640,3
1841,c_755,267,NULL,5
1842,c_13,267,94111,0
1843,c_66,254,60440,3
1844,c_8,267,94111,5
1845,c_756,267,NULL,7
1846,c_104,267,77036,9
1847,c_49,267,60148,4
1848,c_757,267,NULL,1
1849,c_758,267,NULL,7
1850,c_759,267,NULL,2
1851,c_243,267,NULL,2
1852,c_49,267,60148,4
1853,c_760,267,NULL,0
1854,c_730,267,60025,5
1855,c_761,267,NULL,8
1856,c_762,254,60160,3
1857,c_104,267,77036,9
1858,c_30,267,95110,0
1859,c_97,254,60062,6
1860,c_197,254,60056,8
1861,c_49,267,60148,4
1862,c_763,267,NULL,7
1863,c_63,267,NULL,4
1864,c_764,254,60016,3
1865,c_49,267,60148,4
1866,c_315,267,NULL,1
1867,c_598,267,NULL,4
1868,c_765,254,60165,0
1869,c_252,267,NULL,1
1870,c_78,267,6510,3
1871,c_22,267,NULL,2
1872,c_8,267,94111,5
1873,c_1,267,19806,6
1874,c_123,267,NULL,2
1875,c_766,267,NULL,7
1876,c_49,267,60148,4
1877,c_767,254,60025,8
1878,c_768,254,60609,0
1879,c_76,254,60026,10
1880,c_34,254,60008,9
1881,c_49,267,60148,4
1882,c_43,267,98104,6
1883,c_769,254,60201,10
1884,c_770,267,NULL,2
1885,c_771,254,60632,4
1886,c_88,254,60712,5
1887,c_772,267,NULL,4
1888,c_39,254,60153,6
1889,c_421,267,60091,5
1890,c_773,267,NULL,3
1891,c_73,267,NULL,0
1892,c_774,254,60613,4
1893,c_329,267,NULL,9
1894,c_775,267,NULL,3
1895,c_207,267,NULL,6
1896,c_97,254,60062,6
1897,c_776,267,NULL,1
1898,c_151,254,60616,9
1899,c_41,267,94111,0
1900,c_777,267,NULL,7
1901,c_778,267,60564,0
1902,c_88,254,60712,5
1903,c_779,254,60608,5
1904,c_780,254,60165,10
1905,c_527,267,NULL,0
1906,c_781,267,NULL,1
1907,c_782,267,NULL,1
1908,c_1,267,19806,6
1909,c_78,267,6511,3
1910,c_30,267,95110,0
1911,c_783,267,NULL,7
1912,c_72,254,60714,10
1913,c_41,267,94111,0
1914,c_488,267,NULL,4
1915,c_784,267,NULL,10
1916,c_49,267,60148,4
1917,c_308,267,6511,8
1918,c_8,267,94111,5
1919,c_778,267,60564,0
1920,c_785,267,NULL,6
1921,c_786,267,NULL,4
1922,c_176,267,NULL,9
1923,c_28,267,94111,8
1924,c_63,267,NULL,4
1925,c_485,254,60305,3
1926,c_787,254,60640,6
1927,c_788,267,NULL,0
1928,c_49,267,60148,4
1929,c_789,267,NULL,6
1930,c_133,267,NULL,7
1931,c_30,267,95110,0
1932,c_279,267,NULL,10
1933,c_13,267,94111,0
1934,c_790,267,NULL,8
1935,c_1,267,19806,6
1936,c_49,267,60148,4
1937,c_791,254,60659,7
1938,c_1,267,19806,6
1939,c_356,267,NULL,0
1940,c_77,267,NULL,6
1941,c_792,254,60660,10
1942,c_793,267,NULL,4
1943,c_794,267,NULL,3
1944,c_66,254,60440,3
1945,c_488,267,NULL,4
1946,c_644,267,60016,9
1947,c_795,267,NULL,8
1948,c_616,254,60645,10
1949,c_49,267,19901,4
1950,c_28,267,94111,8
1951,c_13,267,94111,0
1952,c_796,267,NULL,6
1953,c_13,267,94111,0
1954,c_13,267,94111,0
1955,c_66,254,60440,3
1956,c_315,267,NULL,1
1957,c_480,267,NULL,6
1958,c_49,267,60148,4
1959,c_681,254,10940,4
1960,c_797,267,NULL,1
1961,c_176,267,NULL,9
1962,c_243,267,NULL,2
1963,c_412,254,60015,3
1964,c_798,267,NULL,4
1965,c_66,254,60440,3
1966,c_8,267,94111,5
1967,c_252,267,NULL,1
1968,c_799,254,60005,10
1969,c_27,254,60640,2
1970,c_123,267,NULL,2
1971,c_8,267,94111,5
1972,c_13,267,94111,0
1973,c_392,267,NULL,10
1974,c_800,267,NULL,8
1975,c_56,267,60610,9
1976,c_767,254,60025,8
1977,c_516,254,60712,1
1978,c_801,267,NULL,5
1979,c_802,267,NULL,3
1980,c_730,267,60025,5
1981,c_621,267,NULL,6
1982,c_375,254,60618,5
1983,c_378,267,NULL,10
1984,c_803,267,NULL,4
1985,c_78,267,6510,3
1986,c_804,254,60659,8
1987,c_1,267,19806,6
1988,c_8,267,94111,5
1989,c_22,267,NULL,2
1990,c_8,267,94111,5
1991,c_805,267,NULL,9
1992,c_806,254,60016,4
1993,c_371,267,NULL,2
1994,c_30,267,95110,0
1995,c_12,254,60630,10
1996,c_26,267,NULL,1
1997,c_807,267,NULL,9
1998,c_808,267,60018,7
1999,c_8,267,94111,5
2000,c_809,267,60610,7
2001,c_810,267,NULL,3
2002,c_13,267,94111,0
2003,c_49,267,60148,4
