trxn_id,account_id,type,xceed_rf_score
1151,a_979,Savings,1
1152,a_980,Checking,8
1153,a_981,Savings,0
1154,a_982,Checking,3
1155,a_983,Savings,6
1156,a_434,Checking,9
1157,a_984,Savings,2
1158,a_488,Checking,4
1159,a_985,Savings,3
1160,a_986,Checking,10
1161,a_987,Savings,4
1162,a_988,Checking,4
1163,a_989,Savings,4
1164,a_990,Checking,0
1165,a_991,Savings,3
1166,a_992,Checking,10
1167,a_993,Savings,7
1168,a_994,Checking,4
1169,a_995,Savings,8
1170,a_996,Checking,3
1171,a_997,Savings,10
1172,a_998,Checking,5
1173,a_999,Savings,5
1174,a_821,Checking,7
1175,a_1000,Savings,6
1176,a_1001,Checking,5
1177,a_1002,Savings,6
1178,a_117,Checking,6
1179,a_135,Savings,2
1180,a_365,Checking,3
1181,a_826,Savings,8
1182,a_1003,Checking,9
1183,a_1004,Savings,8
1184,a_1005,Checking,1
1185,a_1006,Savings,0
1186,a_37,Checking,7
1187,a_1007,Savings,0
1188,a_567,Checking,6
1189,a_1008,Savings,2
1190,a_1009,Checking,8
1191,a_1010,Savings,3
1192,a_247,Checking,1
1193,a_290,Savings,3
1194,a_1011,Checking,1
1195,a_819,Savings,6
1196,a_1012,Checking,9
1197,a_1013,Savings,4
1198,a_53,Checking,7
1199,a_1014,Savings,8
1200,a_1015,Checking,4
1201,a_38,Savings,7
1202,a_1016,Checking,8
1203,a_12,Savings,3
1204,a_1017,Checking,7
1205,a_1018,Savings,4
1206,a_701,Checking,3
1207,a_1019,Savings,3
1208,a_1020,Checking,1
1209,a_807,Savings,2
1210,a_1021,Checking,7
1211,a_658,Savings,6
1212,a_700,Checking,3
1213,a_1022,Savings,3
1214,a_675,Checking,2
1215,a_1023,Savings,1
1216,a_1024,Checking,5
1217,a_258,Savings,5
1218,a_1025,Checking,5
1219,a_1026,Savings,6
1220,a_837,Checking,8
1221,a_1027,Savings,10
1222,a_1028,Checking,9
1223,a_1029,Savings,0
1224,a_1030,Checking,4
1225,a_399,Savings,10
1226,a_1031,Checking,9
1227,a_1032,Savings,9
1228,a_1033,Checking,10
1229,a_1034,Savings,3
1230,a_1035,Checking,9
1231,a_663,Savings,0
1232,a_1036,Checking,7
1233,a_667,Savings,9
1234,a_1037,Checking,4
1235,a_1038,Savings,2
1236,a_1039,Checking,1
1237,a_77,Savings,10
1238,a_1040,Checking,3
1239,a_1041,Savings,4
1240,a_1042,Checking,7
1241,a_1043,Savings,0
1242,a_1044,Checking,0
1243,a_1045,Savings,1
1244,a_1046,Checking,7
1245,a_409,Savings,2
1246,a_1047,Checking,7
1247,a_625,Savings,7
1248,a_1048,Checking,2
1249,a_472,Savings,5
1250,a_1049,Checking,3
1251,a_79,Savings,6
1252,a_202,Checking,10
1253,a_1050,Savings,1
1254,a_1051,Checking,3
1255,a_178,Savings,9
1256,a_1052,Checking,2
1257,a_387,Savings,10
1258,a_1053,Checking,4
1259,a_1054,Savings,2
1260,a_1005,Checking,1
1261,a_1055,Savings,10
1262,a_1056,Checking,8
1263,a_1057,Savings,3
1264,a_1058,Checking,9
1265,a_1059,Savings,1
1266,a_1060,Checking,10
1267,a_607,Savings,9
1268,a_860,Checking,7
1269,a_1061,Savings,2
1270,a_1062,Checking,10
1271,a_1063,Savings,8
1272,a_1064,Checking,1
1273,a_1065,Savings,3
1274,a_1066,Checking,3
1275,a_1067,Savings,9
1276,a_1068,Checking,9
1277,a_1069,Savings,9
1278,a_1070,Checking,0
1279,a_602,Savings,7
1280,a_1071,Checking,5
1281,a_382,Savings,1
1282,a_1072,Checking,0
1283,a_1073,Savings,8
1284,a_1074,Checking,7
1285,a_1075,Savings,5
1286,a_112,Checking,7
1287,a_1076,Savings,7
1288,a_669,Checking,4
1289,a_1077,Savings,6
1290,a_1078,Checking,1
1291,a_1079,Savings,10
1292,a_935,Checking,2
1293,a_1080,Savings,2
1294,a_1081,Checking,10
1295,a_1082,Savings,5
1296,a_1083,Checking,7
1297,a_1084,Savings,10
1298,a_1085,Checking,1
1299,a_1086,Savings,3
1300,a_316,Checking,9
1301,a_294,Savings,4
1302,a_1087,Checking,3
1303,a_1088,Savings,8
1304,a_782,Checking,6
1305,a_1089,Savings,5
1306,a_1090,Checking,5
1307,a_1091,Savings,0
1308,a_1092,Checking,7
1309,a_53,Savings,7
1310,a_960,Checking,1
1311,a_1093,Savings,10
1312,a_1094,Checking,9
1313,a_66,Savings,3
1314,a_1095,Checking,0
1315,a_532,Savings,5
1316,a_1096,Checking,10
1317,a_1097,Savings,1
1318,a_1098,Checking,2
1319,a_1099,Savings,4
1320,a_1100,Checking,7
1321,a_1101,Savings,2
1322,a_1102,Checking,0
1323,a_1103,Savings,8
1324,a_317,Checking,3
1325,a_1104,Savings,9
1326,a_123,Checking,5
1327,a_1105,Savings,1
1328,a_1106,Checking,5
1329,a_1107,Savings,10
1330,a_1108,Checking,9
1331,a_460,Savings,1
1332,a_1109,Checking,8
1333,a_1110,Savings,4
1334,a_1111,Checking,2
1335,a_651,Savings,4
1336,a_79,Checking,6
1337,a_396,Savings,10
1338,a_1112,Checking,6
1339,a_494,Savings,6
1340,a_779,Checking,6
1341,a_1113,Savings,10
1342,a_1114,Checking,9
1343,a_1115,Savings,5
1344,a_779,Checking,6
1345,a_1116,Savings,5
1346,a_1117,Checking,9
1347,a_1118,Savings,10
1348,a_537,Checking,4
1349,a_1119,Savings,10
1350,a_889,Checking,8
1351,a_1120,Savings,7
1352,a_1121,Checking,6
1353,a_860,Savings,7
1354,a_309,Checking,10
1355,a_645,Savings,7
1356,a_78,Checking,3
1357,a_1122,Savings,10
1358,a_1123,Checking,6
1359,a_1124,Savings,2
1360,a_1125,Checking,10
1361,a_1126,Savings,9
1362,a_1127,Checking,1
1363,a_1128,Savings,6
1364,a_1129,Checking,2
1365,a_202,Savings,10
1366,a_1130,Checking,3
1367,a_645,Savings,7
1368,a_1131,Checking,6
1369,a_1132,Savings,0
1370,a_1133,Checking,6
1371,a_782,Savings,6
1372,a_845,Checking,5
1373,a_1134,Savings,4
1374,a_1135,Checking,4
1375,a_1136,Savings,2
1376,a_239,Checking,4
1377,a_633,Savings,0
1378,a_1137,Checking,7
1379,a_1138,Savings,8
1380,a_100,Checking,10
1381,a_1139,Savings,1
1382,a_664,Checking,0
1383,a_309,Savings,10
1384,a_1140,Checking,4
1385,a_1141,Savings,10
1386,a_304,Checking,0
1387,a_1142,Savings,4
1388,a_534,Checking,3
1389,a_1143,Savings,0
1390,a_329,Checking,9
1391,a_1144,Savings,3
1392,a_1145,Checking,10
1393,a_1146,Savings,4
1394,a_81,Checking,1
1395,a_1147,Savings,1
1396,a_1148,Checking,3
1397,a_1149,Savings,6
1398,a_1150,Checking,6
1399,a_1151,Savings,8
1400,a_913,Checking,4
1401,a_1152,Savings,10
1402,a_472,Checking,5
1403,a_21,Savings,4
1404,a_1153,Checking,1
1405,a_1154,Savings,1
1406,a_1155,Checking,0
1407,a_1156,Savings,7
1408,a_1157,Checking,6
1409,a_1158,Savings,9
1410,a_1159,Checking,4
1411,a_1160,Savings,10
1412,a_1161,Checking,6
1413,a_1162,Savings,0
1414,a_1163,Checking,7
1415,a_1164,Savings,5
1416,a_1165,Checking,9
1417,a_1166,Savings,7
1418,a_1167,Checking,10
1419,a_1168,Savings,10
1420,a_1169,Checking,5
1421,a_1170,Savings,4
1422,a_1171,Checking,4
1423,a_1172,Savings,7
1424,a_1173,Checking,6
1425,a_1174,Savings,5
1426,a_1175,Checking,6
1427,a_58,Savings,1
1428,a_1176,Checking,10
1429,a_1177,Savings,6
1430,a_556,Checking,3
1431,a_1178,Savings,2
1432,a_490,Checking,3
1433,a_1179,Savings,6
1434,a_1180,Checking,5
1435,a_1181,Savings,6
1436,a_1182,Checking,9
1437,a_1183,Savings,1
1438,a_956,Checking,1
1439,a_1184,Savings,6
1440,a_1185,Checking,7
1441,a_1186,Savings,8
1442,a_1187,Checking,8
1443,a_1188,Savings,7
1444,a_1189,Checking,9
1445,a_176,Savings,5
1446,a_1190,Checking,5
1447,a_1191,Savings,8
1448,a_1192,Checking,9
1449,a_1193,Savings,4
1450,a_1194,Checking,2
1451,a_1195,Savings,9
1452,a_1196,Checking,7
1453,a_1197,Savings,8
1454,a_1198,Checking,1
1455,a_1199,Savings,2
1456,a_1200,Checking,2
1457,a_1201,Savings,5
1458,a_1202,Checking,9
1459,a_1203,Savings,2
1460,a_127,Checking,10
1461,a_1204,Savings,7
1462,a_1205,Checking,9
1463,a_1206,Savings,6
1464,a_1207,Checking,7
1465,a_1208,Savings,3
1466,a_1209,Checking,4
1467,a_536,Savings,0
1468,a_1210,Checking,0
1469,a_1211,Savings,4
1470,a_1167,Checking,10
1471,a_1212,Savings,5
1472,a_1213,Checking,9
1473,a_1214,Savings,2
1474,a_1215,Checking,8
1475,a_1216,Savings,7
1476,a_1217,Checking,7
1477,a_243,Savings,0
1478,a_1218,Checking,10
1479,a_135,Savings,2
1480,a_1219,Checking,7
1481,a_1095,Savings,0
1482,a_1220,Checking,2
1483,a_1221,Savings,10
1484,a_884,Checking,9
1485,a_1222,Savings,8
1486,a_5,Checking,3
1487,a_1223,Savings,6
1488,a_1224,Checking,7
1489,a_541,Savings,3
1490,a_1225,Checking,2
1491,a_1202,Savings,9
1492,a_255,Checking,3
1493,a_117,Savings,6
1494,a_1226,Checking,6
1495,a_1227,Savings,10
1496,a_1192,Checking,9
1497,a_1228,Savings,2
1498,a_6,Checking,0
1499,a_1229,Savings,4
1500,a_1230,Checking,8
1501,a_327,Savings,3
1502,a_1231,Checking,0
1503,a_1232,Savings,1
1504,a_1233,Checking,9
1505,a_1234,Savings,1
1506,a_1235,Checking,6
1507,a_1236,Savings,6
1508,a_1237,Checking,3
1509,a_1015,Savings,4
1510,a_1238,Checking,2
1511,a_1239,Savings,0
1512,a_1117,Checking,9
1513,a_1240,Savings,2
1514,a_1241,Checking,1
1515,a_1242,Savings,7
1516,a_1243,Checking,10
1517,a_845,Savings,5
1518,a_1244,Checking,0
1519,a_1245,Savings,10
1520,a_1246,Checking,10
1521,a_1247,Savings,2
1522,a_452,Checking,3
1523,a_296,Savings,2
1524,a_1248,Checking,9
1525,a_1249,Savings,5
1526,a_1250,Checking,9
1527,a_1251,Savings,8
1528,a_1252,Checking,7
1529,a_1253,Savings,1
1530,a_1254,Checking,4
1531,a_1099,Savings,4
1532,a_1255,Checking,8
1533,a_1256,Savings,1
1534,a_1257,Checking,3
1535,a_724,Savings,8
1536,a_1258,Checking,1
1537,a_1259,Savings,2
1538,a_1260,Checking,5
1539,a_1261,Savings,9
1540,a_152,Checking,1
1541,a_845,Savings,5
1542,a_1019,Checking,3
1543,a_67,Savings,1
1544,a_1262,Checking,2
1545,a_1263,Savings,8
1546,a_1264,Checking,4
1547,a_540,Savings,0
1548,a_1265,Checking,8
1549,a_809,Savings,6
1550,a_1266,Checking,10
1551,a_1267,Savings,3
1552,a_1268,Checking,10
1553,a_241,Savings,7
1554,a_1269,Checking,7
1555,a_729,Savings,3
1556,a_1270,Checking,8
1557,a_1271,Savings,2
1558,a_1272,Checking,7
1559,a_217,Savings,2
1560,a_1273,Checking,9
1561,a_290,Savings,3
1562,a_261,Checking,0
1563,a_329,Savings,9
1564,a_569,Checking,0
1565,a_1274,Savings,7
1566,a_1275,Checking,5
1567,a_1276,Savings,2
1568,a_1277,Checking,3
1569,a_264,Savings,4
1570,a_621,Checking,7
1571,a_1278,Savings,10
1572,a_845,Checking,5
1573,a_1279,Savings,3
1574,a_1280,Checking,7
1575,a_1281,Savings,2
1576,a_1282,Checking,4
1577,a_1283,Savings,6
1578,a_1284,Checking,9
1579,a_1285,Savings,3
1580,a_1286,Checking,1
1581,a_292,Savings,3
1582,a_94,Checking,4
1583,a_932,Savings,8
1584,a_625,Checking,7
1585,a_1287,Savings,1
1586,a_1288,Checking,9
1587,a_1054,Savings,2
1588,a_935,Checking,2
1589,a_1289,Savings,4
1590,a_1290,Checking,0
1591,a_1291,Savings,0
1592,a_1292,Checking,4
1593,a_1293,Savings,5
1594,a_1294,Checking,0
1595,a_1295,Savings,3
1596,a_331,Checking,2
1597,a_1296,Savings,6
1598,a_309,Checking,10
1599,a_249,Savings,0
1600,a_1297,Checking,7
1601,a_490,Savings,3
1602,a_1298,Checking,2
1603,a_1299,Savings,4
1604,a_1300,Checking,8
1605,a_1301,Savings,3
1606,a_1302,Checking,9
1607,a_1303,Savings,8
1608,a_241,Checking,7
1609,a_1304,Savings,8
1610,a_769,Checking,4
1611,a_1305,Savings,3
1612,a_92,Checking,3
1613,a_122,Savings,1
1614,a_1306,Checking,5
1615,a_1307,Savings,1
1616,a_75,Checking,9
1617,a_1308,Savings,6
1618,a_232,Checking,3
1619,a_1309,Savings,3
1620,a_1310,Checking,1
1621,a_934,Savings,3
1622,a_1311,Checking,6
1623,a_1312,Savings,5
1624,a_1313,Checking,0
1625,a_777,Savings,4
1626,a_1314,Checking,9
1627,a_1221,Savings,10
1628,a_1315,Checking,8
1629,a_984,Savings,2
1630,a_366,Checking,5
1631,a_417,Savings,6
1632,a_662,Checking,0
1633,a_142,Savings,5
1634,a_1263,Checking,8
1635,a_1316,Savings,0
1636,a_795,Checking,0
1637,a_135,Savings,2
1638,a_779,Checking,6
1639,a_1317,Savings,3
1640,a_187,Checking,0
1641,a_1318,Savings,0
1642,a_422,Checking,1
1643,a_1319,Savings,2
1644,a_432,Checking,3
1645,a_1320,Savings,3
1646,a_1321,Checking,3
1647,a_1322,Savings,6
1648,a_1323,Checking,3
1649,a_1324,Savings,7
1650,a_1325,Checking,0
1651,a_1326,Savings,4
1652,a_1327,Checking,10
1653,a_17,Savings,5
1654,a_1328,Checking,10
1655,a_465,Savings,5
1656,a_112,Checking,7
1657,a_1329,Savings,0
1658,a_1330,Checking,6
1659,a_53,Savings,7
1660,a_1331,Checking,3
1661,a_1332,Savings,10
1662,a_1333,Checking,6
1663,a_164,Savings,1
1664,a_1334,Checking,0
1665,a_1335,Savings,2
1666,a_1336,Checking,6
1667,a_1337,Savings,8
1668,a_1338,Checking,4
1669,a_164,Savings,1
1670,a_1316,Checking,0
1671,a_1339,Savings,5
1672,a_1340,Checking,8
1673,a_651,Savings,4
1674,a_1341,Checking,9
1675,a_247,Savings,1
1676,a_1342,Checking,4
1677,a_1343,Savings,4
1678,a_1139,Checking,1
1679,a_1344,Savings,6
1680,a_1345,Checking,7
1681,a_925,Savings,1
1682,a_1346,Checking,7
1683,a_667,Savings,9
1684,a_1347,Checking,6
1685,a_1348,Savings,7
1686,a_1349,Checking,9
1687,a_1350,Savings,6
1688,a_695,Checking,10
1689,a_1351,Savings,0
1690,a_1352,Checking,3
1691,a_38,Savings,7
1692,a_1353,Checking,2
1693,a_222,Savings,5
1694,a_922,Checking,0
1695,a_1354,Savings,6
1696,a_338,Checking,6
1697,a_1024,Savings,5
1698,a_1355,Checking,2
1699,a_47,Savings,4
1700,a_1356,Checking,8
1701,a_1357,Savings,7
1702,a_1358,Checking,5
1703,a_425,Savings,2
1704,a_1359,Checking,1
1705,a_661,Savings,10
1706,a_1360,Checking,5
1707,a_75,Savings,9
1708,a_141,Checking,8
1709,a_1361,Savings,2
1710,a_661,Checking,10
1711,a_1362,Savings,1
1712,a_1363,Checking,6
1713,a_1182,Savings,9
1714,a_1364,Checking,8
1715,a_1063,Savings,8
1716,a_1365,Checking,3
1717,a_217,Savings,2
1718,a_1366,Checking,2
1719,a_245,Savings,7
1720,a_1367,Checking,8
1721,a_1368,Savings,8
1722,a_1369,Checking,3
1723,a_844,Savings,10
1724,a_1370,Checking,4
1725,a_1371,Savings,2
1726,a_1372,Checking,8
1727,a_1373,Savings,6
1728,a_1172,Checking,7
1729,a_1374,Savings,6
1730,a_1375,Checking,5
1731,a_1376,Savings,2
1732,a_1377,Checking,10
1733,a_282,Savings,4
1734,a_125,Checking,5
1735,a_152,Savings,1
1736,a_155,Checking,10
1737,a_1378,Savings,0
1738,a_1379,Checking,0
1739,a_531,Savings,4
1740,a_1380,Checking,6
1741,a_1381,Savings,0
1742,a_948,Checking,6
1743,a_1206,Savings,6
1744,a_822,Checking,5
1745,a_1382,Savings,1
1746,a_1383,Checking,2
1747,a_934,Savings,3
1748,a_1384,Checking,10
1749,a_1385,Savings,0
1750,a_1386,Checking,3
1751,a_625,Savings,7
1752,a_1387,Checking,8
1753,a_1388,Savings,10
1754,a_23,Checking,5
1755,a_1389,Savings,6
1756,a_750,Checking,3
1757,a_1390,Savings,3
1758,a_1391,Checking,9
1759,a_29,Savings,5
1760,a_200,Checking,6
1761,a_1392,Savings,6
1762,a_1393,Checking,10
1763,a_435,Savings,0
1764,a_111,Checking,0
1765,a_1394,Savings,2
1766,a_1395,Checking,8
1767,a_1396,Savings,5
1768,a_1397,Checking,10
1769,a_1398,Savings,10
1770,a_1399,Checking,6
1771,a_850,Savings,4
1772,a_1400,Checking,9
1773,a_1401,Savings,1
1774,a_1402,Checking,9
1775,a_444,Savings,7
1776,a_1403,Checking,4
1777,a_1404,Savings,7
1778,a_1201,Checking,5
1779,a_1405,Savings,8
1780,a_1406,Checking,6
1781,a_1407,Savings,2
1782,a_1408,Checking,10
1783,a_1409,Savings,9
1784,a_178,Checking,9
1785,a_227,Savings,1
1786,a_1215,Checking,8
1787,a_1410,Savings,5
1788,a_200,Checking,6
1789,a_289,Savings,9
1790,a_1411,Checking,7
1791,a_1412,Savings,0
1792,a_38,Checking,7
1793,a_529,Savings,3
1794,a_625,Checking,7
1795,a_1368,Savings,8
1796,a_1413,Checking,4
1797,a_645,Savings,7
1798,a_727,Checking,4
1799,a_706,Savings,1
1800,a_1414,Checking,1
1801,a_1366,Savings,2
1802,a_53,Checking,7
1803,a_1415,Savings,8
1804,a_1416,Checking,5
1805,a_505,Savings,10
1806,a_579,Checking,6
1807,a_1054,Savings,2
1808,a_1417,Checking,10
1809,a_1418,Savings,10
1810,a_1419,Checking,8
1811,a_1148,Savings,3
1812,a_1420,Checking,0
1813,a_1421,Savings,6
1814,a_1422,Checking,6
1815,a_1423,Savings,6
1816,a_818,Checking,4
1817,a_1424,Savings,8
1818,a_1425,Checking,4
1819,a_1426,Savings,2
1820,a_1427,Checking,4
1821,a_240,Savings,1
1822,a_1089,Checking,5
1823,a_1428,Savings,10
1824,a_697,Checking,9
1825,a_63,Savings,10
1826,a_1429,Checking,8
1827,a_1430,Savings,7
1828,a_317,Checking,3
1829,a_190,Savings,0
1830,a_1431,Checking,3
1831,a_978,Savings,9
1832,a_706,Checking,1
1833,a_264,Savings,4
1834,a_1432,Checking,6
1835,a_1433,Savings,6
1836,a_1434,Checking,8
1837,a_1435,Savings,6
1838,a_1436,Checking,8
1839,a_164,Savings,1
1840,a_73,Checking,2
1841,a_1437,Savings,0
1842,a_1438,Checking,10
1843,a_832,Savings,0
1844,a_1439,Checking,0
1845,a_1440,Savings,0
1846,a_1441,Checking,7
1847,a_706,Savings,1
1848,a_1442,Checking,7
1849,a_1443,Savings,5
1850,a_1444,Checking,6
1851,a_1445,Savings,5
1852,a_1446,Checking,10
1853,a_1447,Savings,10
1854,a_1393,Checking,10
1855,a_1448,Savings,9
1856,a_1449,Checking,6
1857,a_1450,Savings,0
1858,a_1451,Checking,6
1859,a_1452,Savings,2
1860,a_295,Checking,7
1861,a_1453,Savings,5
1862,a_1454,Checking,7
1863,a_75,Savings,9
1864,a_1455,Checking,3
1865,a_773,Savings,4
1866,a_525,Checking,1
1867,a_1091,Savings,0
1868,a_1456,Checking,5
1869,a_460,Savings,1
1870,a_1457,Checking,3
1871,a_1458,Savings,2
1872,a_1459,Checking,0
1873,a_1460,Savings,5
1874,a_178,Checking,9
1875,a_1461,Savings,1
1876,a_1462,Checking,8
1877,a_1463,Savings,4
1878,a_1464,Checking,3
1879,a_1465,Savings,10
1880,a_512,Checking,0
1881,a_1466,Savings,10
1882,a_1467,Checking,7
1883,a_1468,Savings,0
1884,a_1469,Checking,2
1885,a_1470,Savings,0
1886,a_125,Checking,5
1887,a_1471,Savings,1
1888,a_42,Checking,7
1889,a_720,Savings,2
1890,a_1472,Checking,0
1891,a_1473,Savings,5
1892,a_1474,Checking,2
1893,a_1475,Savings,2
1894,a_1476,Checking,6
1895,a_1184,Savings,6
1896,a_1477,Checking,5
1897,a_1478,Savings,9
1898,a_219,Checking,3
1899,a_1479,Savings,1
1900,a_1480,Checking,1
1901,a_1481,Savings,6
1902,a_125,Checking,5
1903,a_1482,Savings,2
1904,a_1483,Checking,6
1905,a_1484,Savings,2
1906,a_1485,Checking,6
1907,a_1486,Savings,5
1908,a_1487,Checking,5
1909,a_1488,Savings,8
1910,a_1489,Checking,4
1911,a_1490,Savings,10
1912,a_92,Checking,3
1913,a_1491,Savings,7
1914,a_880,Checking,2
1915,a_1492,Savings,7
1916,a_1493,Checking,8
1917,a_1494,Savings,3
1918,a_1495,Checking,9
1919,a_1481,Savings,6
1920,a_1496,Checking,0
1921,a_1497,Savings,4
1922,a_323,Checking,8
1923,a_1498,Savings,10
1924,a_231,Checking,10
1925,a_875,Savings,4
1926,a_1499,Checking,0
1927,a_1500,Savings,1
1928,a_1501,Checking,7
1929,a_1502,Savings,2
1930,a_369,Checking,7
1931,a_1503,Savings,9
1932,a_1504,Checking,5
1933,a_1505,Savings,3
1934,a_1506,Checking,7
1935,a_1507,Savings,1
1936,a_1508,Checking,7
1937,a_1509,Savings,0
1938,a_1510,Checking,7
1939,a_596,Savings,7
1940,a_798,Checking,3
1941,a_1511,Savings,10
1942,a_1512,Checking,9
1943,a_1513,Savings,5
1944,a_304,Checking,0
1945,a_880,Savings,2
1946,a_1197,Checking,8
1947,a_1514,Savings,10
1948,a_1127,Checking,1
1949,a_1515,Savings,5
1950,a_1516,Checking,8
1951,a_1517,Savings,6
1952,a_1518,Checking,3
1953,a_1262,Savings,2
1954,a_1519,Checking,9
1955,a_341,Savings,10
1956,a_525,Checking,1
1957,a_1520,Savings,9
1958,a_1515,Checking,5
1959,a_1287,Savings,1
1960,a_1521,Checking,3
1961,a_264,Savings,4
1962,a_1445,Checking,5
1963,a_1522,Savings,1
1964,a_1523,Checking,0
1965,a_1524,Savings,0
1966,a_1525,Checking,6
1967,a_460,Savings,1
1968,a_1526,Checking,1
1969,a_29,Savings,5
1970,a_178,Checking,9
1971,a_1167,Savings,10
1972,a_1527,Checking,2
1973,a_664,Savings,0
1974,a_1528,Checking,8
1975,a_64,Savings,5
1976,a_1463,Checking,4
1977,a_929,Savings,4
1978,a_1529,Checking,4
1979,a_1530,Savings,8
1980,a_1393,Checking,10
1981,a_1531,Savings,7
1982,a_625,Checking,7
1983,a_1532,Savings,4
1984,a_1533,Checking,8
1985,a_1534,Savings,9
1986,a_1535,Checking,10
1987,a_1536,Savings,7
1988,a_1537,Checking,4
1989,a_1538,Savings,2
1990,a_975,Checking,6
1991,a_1539,Savings,10
1992,a_1540,Checking,5
1993,a_1541,Savings,1
1994,a_1542,Checking,3
1995,a_13,Savings,0
1996,a_1319,Checking,2
1997,a_1543,Savings,3
1998,a_1544,Checking,2
1999,a_1545,Savings,10
2000,a_1546,Checking,9
2001,a_1547,Savings,9
2002,a_1548,Checking,10
2003,a_452,Savings,3
2004,a_289,Checking,9
2005,a_1361,Savings,2
2006,a_1148,Checking,3
2007,a_1549,Savings,1
2008,a_1550,Checking,7
2009,a_1551,Savings,10
2010,a_1552,Checking,0
2011,a_414,Savings,0
2012,a_1553,Checking,0
2013,a_1554,Savings,3
2014,a_387,Checking,10
2015,a_1555,Savings,10
2016,a_178,Checking,9
2017,a_625,Savings,7
2018,a_1556,Checking,9
2019,a_1557,Savings,1
2020,a_1558,Checking,0
2021,a_1559,Savings,0
2022,a_417,Checking,6
2023,a_1560,Savings,5
2024,a_1561,Checking,10
2025,a_1562,Savings,6
2026,a_1563,Checking,1
2027,a_1564,Savings,1
2028,a_1565,Checking,2
2029,a_1566,Savings,7
2030,a_1567,Checking,1
2031,a_1568,Savings,5
2032,a_1569,Checking,0
2033,a_1570,Savings,1
2034,a_1571,Checking,2
2035,a_466,Savings,3
2036,a_1572,Checking,0
2037,a_155,Savings,10
2038,a_1573,Checking,3
2039,a_1574,Savings,4
2040,a_1575,Checking,5
2041,a_1576,Savings,3
2042,a_1577,Checking,7
2043,a_457,Savings,4
2044,a_1578,Checking,10
2045,a_1579,Savings,6
2046,a_1580,Checking,7
2047,a_392,Savings,9
2048,a_796,Checking,4
2049,a_1581,Savings,3
2050,a_269,Checking,7
2051,a_433,Savings,2
2052,a_1582,Checking,10
2053,a_1583,Savings,7
2054,a_198,Checking,6
2055,a_1574,Savings,4
2056,a_1584,Checking,0
2057,a_1585,Savings,9
2058,a_225,Checking,10
2059,a_1586,Savings,10
2060,a_338,Checking,6
2061,a_1587,Savings,0
2062,a_1588,Checking,7
2063,a_1589,Savings,7
2064,a_1464,Checking,3
2065,a_1590,Savings,0
2066,a_1591,Checking,5
2067,a_31,Savings,5
2068,a_1592,Checking,4
2069,a_1593,Savings,8
2070,a_1316,Checking,0
2071,a_1278,Savings,10
2072,a_248,Checking,9
2073,a_822,Savings,5
2074,a_1594,Checking,6
2075,a_1595,Savings,5
2076,a_1596,Checking,7
2077,a_180,Savings,8
2078,a_1597,Checking,6
2079,a_1598,Savings,8
2080,a_1599,Checking,1
2081,a_1600,Savings,6
2082,a_663,Checking,0
2083,a_1601,Savings,9
2084,a_1099,Checking,4
2085,a_1602,Savings,4
2086,a_1603,Checking,2
2087,a_1604,Savings,0
2088,a_1063,Checking,8
2089,a_950,Savings,0
2090,a_1605,Checking,5
2091,a_1606,Savings,1
2092,a_1383,Checking,2
2093,a_1607,Savings,3
2094,a_1608,Checking,2
2095,a_1609,Savings,5
2096,a_1610,Checking,2
2097,a_1611,Savings,2
2098,a_1612,Checking,3
2099,a_1613,Savings,7
2100,a_1614,Checking,8
2101,a_1615,Savings,0
2102,a_1238,Checking,2
2103,a_1616,Savings,4
2104,a_1257,Checking,3
2105,a_1617,Savings,2
2106,a_1618,Checking,3
2107,a_944,Savings,3
2108,a_1063,Checking,8
2109,a_282,Savings,4
2110,a_1619,Checking,7
2111,a_1620,Savings,9
2112,a_1621,Checking,8
2113,a_140,Savings,8
