trxn_id,cash_direction,transaction_type,amount,other_party_id,institution_id,xceed_rf_score,isFraud
592,CashIn,ACH,265695,4928,18,7,0
593,CashOut,ACH,29500,3426358,3,3,0
594,CashIn,ACH,192710,4928,18,0,0
595,CashIn,ACH,71220,6228,345,1,0
596,CashIn,ACH,74897,4928,18,7,0
597,CashOut,ACH,579,3426887,3,6,0
598,CashIn,ACH,111046,4272311,43,0,0
599,CashIn,ACH,21731,4928,18,6,0
600,CashIn,ACH,39050,1453148,15,7,0
601,CashIn,Wire,350580,35107,523,0,0
602,CashIn,Wire,1666800,1595769,571,1,0
603,CashIn,ACH,111065,54031,6,9,1
604,CashIn,ACH,7369,4272311,43,9,1
605,CashIn,ACH,22159,6228,345,10,1
606,CashOut,ACH,50962,3484655,2914,5,0
607,CashIn,ACH,11066,4974,3,6,0
608,CashIn,ACH,2000,4928475,1,3,0
609,CashOut,ACH,59133,5319,3,6,0
610,CashIn,ACH,85815,4928,18,3,0
611,CashIn,ACH,110000,4896,509,2,0
612,CashIn,ACH,51578,71846,3,5,0
613,CashIn,Wire,722750,4691483,117,1,0
614,CashIn,ACH,3936,4585734,81822,10,1
615,CashIn,ACH,4540,1453148,15,6,0
616,CashIn,ACH,60235,4928,18,5,0
617,CashIn,Wire,10001745,4186440,239,4,0
618,CashIn,Wire,4417252,4639456,523,0,0
619,CashIn,ACH,18642,4928,18,7,0
620,CashIn,ACH,39022,6228,345,7,0
621,CashIn,ACH,10658,4376826,3,3,0
622,CashIn,ACH,230,1453148,15,1,0
623,CashIn,ACH,756,4928,18,7,0
624,CashIn,ACH,50574,492259,3,10,1
625,CashIn,ACH,6744,1453148,15,1,0
626,CashIn,ACH,422321,4928,18,8,0
627,CashIn,Wire,1797200,2562354,307,9,1
628,CashIn,Wire,2923927,6477,239,3,0
629,CashIn,ACH,183017,2197441,18,9,1
630,CashOut,ACH,74050,4950202,1,8,0
631,CashIn,ACH,1236000,3658358,1708,1,0
632,CashIn,Wire,781188,157708,313,7,0
633,CashIn,ACH,10500,4376826,3,8,0
634,CashIn,Wire,485902,2418919,9420,6,0
635,CashIn,Wire,101200,2280692,71,3,0
636,CashIn,ACH,150000,2922817,18,7,0
637,CashIn,Wire,2599930,4081995,71,10,1
638,CashIn,ACH,7843,4974,3,5,0
639,CashIn,ACH,33156,3844,3,0,0
640,CashIn,ACH,126341,4928,18,9,1
641,CashIn,ACH,41952,4585734,81822,0,0
642,CashIn,ACH,9709,2922817,18,5,0
643,CashIn,ACH,89448,4928,18,9,1
644,CashIn,ACH,3554,33568,43,3,0
645,CashIn,ACH,66716,4272311,43,9,1
646,CashIn,Wire,363617,4707594,914,6,0
647,CashIn,ACH,1530047,4928,18,3,0
648,CashIn,ACH,300000,7353,3,9,1
649,CashIn,ACH,85603,4928,18,1,0
650,CashIn,Wire,77750,2942077,2433,6,0
651,CashOut,ACH,20000,3426887,3,4,0
652,CashIn,ACH,2528,6228,345,3,0
653,CashOut,ACH,21161,3426522,11,10,1
654,CashOut,ACH,1550,1546143,11,3,0
655,CashIn,ACH,498791,7353,3,6,0
656,CashIn,ACH,19675,2249060,138,3,0
657,CashIn,ACH,15929,4928,18,9,1
658,CashIn,ACH,3856,72679,6,5,0
659,CashIn,ACH,12500,4000,3,7,0
660,CashIn,ACH,35318,6228,345,7,0
661,CashIn,ACH,1047,4272311,43,4,0
662,CashIn,ACH,1216625,4928,18,3,0
663,CashIn,ACH,170,4928,18,0,0
664,CashIn,ACH,6808,4928,18,5,0
665,CashIn,ACH,13600,4376826,3,1,0
666,CashIn,Wire,783500,61927,8467,2,0
667,CashIn,ACH,16,14926,3,1,0
668,CashIn,ACH,296500,7353,3,10,1
669,CashIn,ACH,129728,3988,18,7,0
670,CashIn,ACH,101211,6228,345,2,0
671,CashIn,Wire,4000000,3891724,575,8,0
672,CashIn,Wire,334260,4754202,50,1,0
673,CashIn,ACH,19600,4376826,3,8,0
674,CashIn,ACH,9940,4000,3,4,0
675,CashIn,ACH,40456,4928,18,8,0
676,CashIn,ACH,77316,4928,18,6,0
677,CashIn,ACH,110509,4928,18,5,0
678,CashIn,Wire,4153300,436499,871,6,0
679,CashIn,ACH,236500,7353,3,8,0
680,CashIn,ACH,9696,1453148,15,2,0
681,CashIn,Wire,1150700,4599824,8386,1,0
682,CashIn,ACH,106500,2654091,2,3,0
683,CashIn,ACH,21524,4928,18,1,0
684,CashIn,ACH,37220,4442940,6,2,0
685,CashIn,ACH,23381,4928,18,9,1
686,CashIn,ACH,894811,79,3,4,0
687,CashIn,Wire,805500,4919165,2070,10,1
688,CashIn,ACH,611,4928,18,5,0
689,CashIn,ACH,97273,71846,3,0,0
690,CashOut,ACH,5000,3481597,10,2,0
691,CashIn,ACH,427302,12664,18,4,0
692,CashIn,ACH,10400,4376826,3,9,1
693,CashIn,ACH,5985,1453148,15,6,0
694,CashIn,ACH,164593,6228,345,2,0
695,CashIn,ACH,12000,5612,11,9,1
696,CashIn,ACH,8412,4928,18,0,0
697,CashIn,ACH,3823,72679,6,4,0
698,CashIn,Wire,75000,4202847,239,2,0
699,CashIn,ACH,2643,72679,6,10,1
700,CashOut,ACH,111787,3433297,14101,3,0
701,CashOut,ACH,21710,12412,18,6,0
702,CashIn,Wire,5824700,4857776,71,0,0
703,CashIn,Wire,98200,157708,313,3,0
704,CashIn,ACH,17136,4000,3,7,0
705,CashIn,ACH,626653,7353,3,5,0
706,CashIn,ACH,183850,79,3,1,0
707,CashIn,ACH,2115,4272311,43,0,0
708,CashIn,ACH,7068,4928,18,8,0
709,CashIn,ACH,19250,1453148,15,7,0
710,CashIn,ACH,10301,72679,6,0,0
711,CashIn,ACH,850,6228,345,3,0
712,CashIn,ACH,28588,4272311,43,1,0
713,CashIn,ACH,9000,4376826,3,10,1
714,CashIn,ACH,290500,5388,7,8,0
715,CashIn,ACH,97199,4928,18,7,0
716,CashIn,ACH,12993,4928,18,0,0
717,CashOut,ACH,50976,3426419,3,8,0
718,CashIn,Wire,600000,1706051,239,1,0
719,CashIn,ACH,563566,4928,18,8,0
720,CashIn,ACH,2809,4974,3,5,0
721,CashIn,ACH,2788,1453148,15,10,1
722,CashIn,ACH,5730,4272311,43,5,0
723,CashIn,Wire,2170810,4782549,186,3,0
724,CashIn,ACH,1000000,7353,3,0,0
725,CashIn,Wire,1435580,3426086,871,2,0
726,CashIn,ACH,3756,72679,6,10,1
727,CashIn,Wire,400000,3122937,16110,6,0
728,CashOut,ACH,540,3426887,3,6,0
729,CashIn,ACH,14000,2654091,2,7,0
730,CashIn,ACH,168491,4585734,81822,7,0
731,CashIn,ACH,50000,7353,3,0,0
732,CashIn,ACH,12500,3764644,7315,7,0
733,CashIn,ACH,21782,4928,18,4,0
734,CashIn,ACH,552157,4928,18,5,0
735,CashIn,ACH,745,1453148,15,0,0
736,CashOut,ACH,85000,4935739,1,10,1
737,CashIn,Wire,2071605,4924504,24633,1,0
738,CashIn,ACH,133027,71846,3,4,0
739,CashIn,ACH,201267,4928,18,5,0
740,CashIn,ACH,21745,4376826,3,5,0
741,CashIn,ACH,316500,7353,3,10,1
742,CashIn,ACH,1550876,4928,18,4,0
743,CashIn,ACH,136950,7811,49,3,0
744,CashIn,ACH,1673991,4928,18,2,0
745,CashIn,ACH,63053,4928,18,2,0
746,CashIn,ACH,685,1453148,15,6,0
747,CashIn,ACH,123662,4928,18,6,0
748,CashIn,ACH,169359,4928,18,2,0
749,CashIn,ACH,3662,72679,6,7,0
750,CashIn,ACH,105417,67019,207,5,0
751,CashOut,ACH,100000,1601690,6,0,0
752,CashIn,ACH,27233,4585734,81822,1,0
753,CashIn,ACH,327372,4928,18,7,0
754,CashIn,ACH,567495,4928,18,9,1
755,CashIn,ACH,3229974,4928,18,7,0
756,CashIn,ACH,209232,4928,18,1,0
757,CashIn,Wire,3498060,2436833,671,4,0
758,CashIn,ACH,104750,6228,345,10,1
759,CashIn,Wire,129500,4392622,3268,6,0
760,CashIn,ACH,208718,4272311,43,8,0
761,CashIn,ACH,42977,4928,18,5,0
762,CashIn,ACH,22321,2268251,110146,10,1
763,CashOut,ACH,390934,1592,5,4,0
764,CashIn,Wire,124243,1913784,239,1,0
765,CashIn,ACH,3136,1453148,15,8,0
766,CashIn,ACH,98268,4928,18,1,0
767,CashIn,Wire,1483070,2519861,307,4,0
768,CashIn,ACH,71415,6228,345,6,0
769,CashIn,ACH,62095,4928,18,4,0
770,CashIn,ACH,188886,4928,18,0,0
771,CashIn,ACH,29641,4928,18,6,0
772,CashIn,ACH,5560,72679,6,0,0
773,CashIn,ACH,4965,72679,6,5,0
774,CashOut,ACH,574359,3427111,76,0,0
775,CashIn,Wire,3911200,2064629,855,6,0
776,CashIn,ACH,129140,4928,18,5,0
777,CashIn,ACH,5105,4928,18,1,0
778,CashIn,ACH,563700,7353,3,8,0
779,CashIn,ACH,1710,4928,18,7,0
780,CashIn,ACH,98193,58937,34,9,1
781,CashIn,ACH,6,14926,3,9,1
782,CashIn,ACH,3312,1453148,15,0,0
783,CashIn,ACH,549,1453148,15,9,1
784,CashIn,ACH,17800,4376826,3,4,0
785,CashIn,ACH,129024,4928,18,9,1
786,CashIn,ACH,58622,4928,18,0,0
787,CashIn,ACH,37497,2654091,2,0,0
788,CashIn,Wire,384537,4071495,28571,8,0
789,CashIn,ACH,261443,4928,18,2,0
790,CashIn,ACH,18572,4928,18,7,0
791,CashOut,ACH,52576,3426358,3,2,0
792,CashIn,Wire,4589750,4966325,18173,10,1
793,CashOut,ACH,175690,3430409,1973,7,0
794,CashIn,ACH,173467,4928,18,4,0
795,CashIn,Wire,970345,6477,239,10,1
796,CashIn,ACH,5849,6228,345,8,0
797,CashIn,ACH,174654,4928,18,8,0
798,CashIn,ACH,2323,4272311,43,8,0
799,CashIn,ACH,12081,1453148,15,3,0
800,CashIn,ACH,30754,4928,18,5,0
801,CashIn,ACH,216,1453148,15,3,0
802,CashOut,ACH,8558,3495725,11,1,0
803,CashIn,ACH,35021,4928,18,5,0
804,CashIn,ACH,166956,7353,3,3,0
805,CashIn,ACH,3856,72679,6,7,0
806,CashIn,ACH,30143,4928,18,10,1
807,CashIn,ACH,15106,4928,18,5,0
808,CashIn,ACH,48352,4928,18,2,0
809,CashIn,ACH,489565,4928,18,6,0
810,CashIn,ACH,28989,4928,18,6,0
811,CashOut,ACH,1731,3426419,3,5,0
812,CashIn,ACH,912694,4760765,3,0,0
813,CashIn,ACH,961,4272311,43,5,0
814,CashIn,Wire,157330,3888424,224,3,0
815,CashIn,ACH,274885,7642,78,8,0
816,CashIn,ACH,226940,59152,11,0,0
817,CashIn,Wire,440750,1633293,941,0,0
818,CashOut,ACH,252,3430160,18,6,0
819,CashIn,Wire,12752890,4723733,2039,2,0
820,CashIn,ACH,191500,7353,3,8,0
821,CashIn,ACH,21819553,4928,18,10,1
822,CashIn,ACH,2690,4272311,43,9,1
823,CashIn,ACH,560500,7353,3,4,0
824,CashIn,ACH,70046,3515013,43,1,0
825,CashIn,ACH,905989,72679,6,5,0
826,CashIn,Wire,375000,4928871,157864,5,0
827,CashOut,ACH,88340,1709705,1873,8,0
828,CashOut,ACH,2312,490114,18,2,0
829,CashIn,ACH,169175,7353,3,1,0
830,CashIn,ACH,284912,59152,11,0,0
831,CashIn,ACH,6904,6019,15,0,0
832,CashIn,ACH,19214,4928,18,4,0
833,CashOut,ACH,300000,277239,25682,8,0
834,CashIn,Wire,346660,157708,313,5,0
835,CashIn,ACH,142722,6228,345,4,0
836,CashIn,ACH,6105,4928,18,3,0
837,CashIn,ACH,4048,1453148,15,5,0
838,CashIn,ACH,305000,2417133,201,0,0
839,CashIn,Wire,56275,2784126,71,6,0
840,CashIn,Wire,30000,4848064,48977,2,0
841,CashIn,Wire,318248,4597935,84312,9,1
842,CashIn,ACH,45325,1453148,15,6,0
843,CashOut,ACH,4610,3475243,460,4,0
844,CashIn,ACH,858883,4928,18,1,0
845,CashIn,ACH,18,4965094,1,6,0
846,CashIn,Wire,1157360,4058753,71,5,0
847,CashIn,ACH,132340,4928,18,8,0
848,CashIn,ACH,203796,4928,18,2,0
849,CashIn,Wire,514913,6477,239,3,0
850,CashIn,ACH,16800,4376826,3,8,0
851,CashOut,ACH,39925,3632,2,0,0
852,CashIn,ACH,45863,4928,18,10,1
853,CashIn,Wire,507650,4435937,48977,4,0
854,CashIn,ACH,102474,4928,18,6,0
855,CashIn,ACH,53770,4585734,81822,1,0
856,CashOut,ACH,112052,3353200,18,10,1
857,CashIn,Wire,6578182,4878044,239,0,0
858,CashIn,ACH,11560,4928,18,7,0
859,CashIn,ACH,47204,4928,18,1,0
860,CashIn,Wire,91000,204709,2434,5,0
861,CashIn,ACH,6236,4928,18,0,0
862,CashIn,ACH,254000,7353,3,3,0
863,CashIn,ACH,11151,1453148,15,4,0
864,CashIn,ACH,4090,72679,6,4,0
865,CashIn,ACH,5500,4936265,1,5,0
866,CashIn,ACH,888,4928,18,2,0
867,CashIn,ACH,822,4928,18,10,1
868,CashIn,ACH,15663,4928,18,6,0
869,CashIn,ACH,151501,4928,18,3,0
870,CashIn,ACH,1473,4928,18,7,0
871,CashIn,ACH,519303,4928,18,3,0
872,CashOut,ACH,40878,72679,6,2,0
873,CashIn,ACH,8752,4928,18,3,0
874,CashIn,ACH,2269,4928,18,1,0
875,CashIn,ACH,7602,1453148,15,6,0
876,CashIn,ACH,23739,4928,18,3,0
877,CashIn,Wire,770000,2144029,652,10,1
878,CashOut,ACH,50000,3426375,122,10,1
879,CashIn,Wire,226800,4797143,3250,1,0
880,CashIn,Wire,510000,4928034,161,3,0
881,CashIn,Wire,419500,1554555,4116,1,0
882,CashIn,ACH,71809,71846,3,10,1
883,CashIn,ACH,994,1453148,15,0,0
884,CashIn,ACH,1890,4272311,43,5,0
885,CashOut,ACH,38875,3426375,122,1,0
886,CashIn,ACH,156941,4928,18,9,1
887,CashIn,ACH,37215,4928,18,5,0
888,CashIn,ACH,7,14926,3,1,0
889,CashIn,ACH,343863,6228,345,1,0
890,CashIn,ACH,1875,1453148,15,2,0
891,CashIn,Wire,1342068,6477,239,3,0
892,CashOut,ACH,600000,3427111,76,0,0
893,CashIn,ACH,2805,74943,43,7,0
894,CashIn,Wire,1475000,4930656,815,3,0
895,CashIn,ACH,382,2831316,194,1,0
896,CashIn,ACH,1850,1453148,15,5,0
897,CashIn,ACH,6651,1453148,15,4,0
898,CashIn,ACH,5480,4272311,43,8,0
899,CashIn,ACH,2522,4928,18,2,0
900,CashIn,ACH,546264,4413,3,6,0
901,CashIn,ACH,2500,4928,18,5,0
902,CashIn,ACH,3000,4916519,1,0,0
903,CashOut,ACH,300000,4959491,1,0,0
904,CashIn,ACH,3928,4928,18,2,0
905,CashIn,Wire,327003,4754202,50,9,1
906,CashIn,ACH,97702,4928,18,5,0
907,CashIn,Wire,673139,472008,146,8,0
908,CashIn,ACH,109500,7353,3,0,0
909,CashIn,Wire,2033320,201422,71,2,0
910,CashIn,Wire,245000,2709302,161,2,0
911,CashIn,ACH,100899,4928,18,5,0
912,CashIn,ACH,22434,6228,345,0,0
913,CashIn,ACH,860311,3376446,1757,7,0
914,CashIn,ACH,6298,4928,18,0,0
915,CashIn,ACH,293576,12124,3,9,1
916,CashIn,Wire,240000,4203084,855,5,0
917,CashIn,ACH,43967,79,3,8,0
918,CashIn,ACH,2426,4928,18,7,0
919,CashIn,ACH,191200,2654091,2,4,0
920,CashOut,ACH,25148,4914892,1,0,0
921,CashIn,Wire,519786,6477,239,3,0
922,CashIn,ACH,15865,4376826,3,7,0
923,CashIn,ACH,1955,4928,18,0,0
924,CashIn,ACH,9076,3844,3,1,0
925,CashIn,Wire,13000,4257083,4051,4,0
926,CashOut,ACH,1380880,1592,5,1,0
927,CashIn,ACH,133436,4928,18,2,0
928,CashIn,ACH,10816,4012262,3,1,0
929,CashIn,ACH,4580,4928,18,7,0
930,CashIn,Wire,2633500,2635745,565,1,0
931,CashIn,ACH,1785982,4760765,3,3,0
932,CashIn,ACH,330487,4928,18,3,0
933,CashIn,ACH,604500,7353,3,8,0
934,CashIn,ACH,29200,174896,3,7,0
935,CashIn,ACH,271837,72679,6,2,0
936,CashIn,ACH,59160,22393,192,6,0
937,CashIn,ACH,10017,4928,18,4,0
938,CashIn,ACH,502878,4928,18,0,0
939,CashIn,Wire,1098681,6477,239,8,0
940,CashIn,Wire,942753,6477,239,8,0
941,CashIn,ACH,36537,75,16,2,0
942,CashIn,ACH,180000,7353,3,7,0
943,CashIn,ACH,478877,4832820,9202,3,0
944,CashIn,Wire,140654,1355979,71,10,1
945,CashIn,ACH,30376,4928,18,3,0
946,CashIn,ACH,87419,6228,345,1,0
947,CashIn,ACH,156475,7642,78,1,0
948,CashIn,Wire,90000,549886,153143,4,0
949,CashIn,ACH,1738,1453148,15,3,0
950,CashIn,ACH,43416,4928,18,9,1
951,CashIn,ACH,1652932,7353,3,10,1
952,CashIn,Wire,336018,4081995,71,8,0
953,CashIn,Wire,89800,1547865,239,10,1
954,CashIn,ACH,507924,12124,3,8,0
955,CashOut,ACH,500000,3427111,76,1,0
956,CashIn,Wire,177768,4929287,24989,0,0
957,CashIn,Wire,457544,4172268,516,8,0
958,CashIn,Wire,200500,3749515,2008,10,1
959,CashIn,ACH,3985,1453148,15,6,0
960,CashIn,ACH,12421,4376826,3,4,0
961,CashIn,ACH,4660,32851,460,3,0
962,CashOut,ACH,29638,4700377,3078,5,0
963,CashIn,ACH,10860,1453148,15,1,0
964,CashIn,ACH,175000,1857133,1607,1,0
965,CashIn,Wire,175000,4420835,541,10,1
966,CashIn,ACH,545046,4928,18,6,0
967,CashIn,Wire,1419000,105880,929,0,0
968,CashIn,ACH,1044,4928,18,2,0
969,CashIn,ACH,17904945,4928,18,1,0
970,CashIn,ACH,4944,1453148,15,9,1
971,CashIn,ACH,6000,5388,7,2,0
972,CashIn,ACH,471291,4928,18,2,0
973,CashIn,ACH,89836,4272311,43,9,1
974,CashIn,ACH,14200,4376826,3,3,0
975,CashOut,Wire,2221392,1704403,226,8,0
976,CashIn,ACH,11899,67194,10,6,0
977,CashIn,ACH,1537,1453148,15,3,0
978,CashIn,ACH,1645,1453148,15,6,0
979,CashOut,ACH,104376,3426736,11,5,0
980,CashIn,ACH,119541,12124,3,10,1
981,CashIn,ACH,249329,4928,18,9,1
982,CashIn,ACH,2690,1453148,15,7,0
983,CashIn,Wire,1093036,4297148,614,0,0
984,CashIn,ACH,487,1453148,15,3,0
985,CashOut,ACH,7000,3427111,76,6,0
986,CashIn,ACH,24375,4272311,43,3,0
987,CashIn,ACH,13765,4376826,3,5,0
988,CashIn,ACH,3914,4928,18,4,0
989,CashOut,ACH,6000,4915927,1,5,0
990,CashIn,ACH,415,1453148,15,8,0
991,CashIn,ACH,17755,4376826,3,10,1
992,CashOut,ACH,19559,3426522,11,0,0
993,CashIn,ACH,11806,4376826,3,2,0
994,CashIn,ACH,84500,7353,3,7,0
995,CashIn,ACH,1101037,4928,18,9,1
996,CashOut,ACH,2451559,5319,3,10,1
997,CashIn,ACH,67838,4928,18,2,0
998,CashIn,ACH,57800,2268251,110146,9,1
999,CashIn,ACH,5515,4928,18,5,0
1000,CashIn,ACH,3400,12124,3,0,0
1001,CashIn,ACH,1049120,4928,18,3,0
1002,CashIn,ACH,148042,2230972,100,2,0
1003,CashIn,ACH,66908,6228,345,8,0
1004,CashIn,ACH,2157,1453148,15,6,0
1005,CashIn,ACH,655,1453148,15,4,0
1006,CashOut,ACH,6979,3426662,18,9,1
1007,CashIn,ACH,5611,2197441,18,1,0
1008,CashIn,ACH,12404,4376826,3,3,0
1009,CashIn,ACH,78760,6228,345,2,0
1010,CashIn,ACH,8082,33568,43,1,0
1011,CashIn,ACH,22358,4928,18,0,0
1012,CashIn,ACH,376737,4585734,81822,2,0
1013,CashOut,ACH,2014000,3426375,122,3,0
1014,CashIn,ACH,55126,4928,18,2,0
1015,CashIn,ACH,65198,4928,18,4,0
1016,CashIn,ACH,1373198,4928,18,8,0
1017,CashIn,ACH,16470,72679,6,1,0
1018,CashOut,ACH,14134,3468441,64,6,0
1019,CashIn,ACH,1948,1453148,15,3,0
1020,CashIn,ACH,28959,4928,18,10,1
1021,CashIn,ACH,427736,4928,18,3,0
1022,CashIn,ACH,149232,58937,34,8,0
1023,CashOut,ACH,50000,4932283,1,7,0
1024,CashIn,ACH,170044,4928,18,6,0
1025,CashIn,ACH,198000,5388,7,5,0
1026,CashIn,ACH,277536,7353,3,6,0
1027,CashIn,ACH,1230002,2230972,100,9,1
1028,CashIn,Wire,105000,4951441,519,0,0
1029,CashIn,ACH,8390,4928,18,4,0
1030,CashOut,ACH,2178,3426419,3,3,0
1031,CashIn,ACH,20000,5388,7,4,0
1032,CashIn,Wire,217520,4862147,6657,5,0
1033,CashOut,ACH,202950,4814495,49,1,0
1034,CashIn,Wire,352500,3741003,4370,1,0
1035,CashOut,ACH,796756,2978025,43,7,0
1036,CashIn,ACH,3870,4928,18,3,0
1037,CashIn,Wire,161000,2349269,71,7,0
1038,CashIn,Wire,199887,2740260,71,3,0
1039,CashOut,ACH,5954,3426621,10,4,0
1040,CashOut,ACH,17900,4940778,1,6,0
1041,CashIn,Wire,5302,157708,239,1,0
1042,CashIn,ACH,1141,4585734,81822,7,0
1043,CashIn,Wire,935100,4966130,71,1,0
1044,CashIn,Wire,419407,157708,313,9,1
1045,CashIn,ACH,110700,456,2804,10,1
1046,CashIn,ACH,11271,6228,345,8,0
1047,CashIn,ACH,7585,72679,6,2,0
1048,CashIn,ACH,39108,4928,18,7,0
1049,CashIn,Wire,20000000,4716940,179,6,0
1050,CashIn,ACH,2547,72679,6,5,0
1051,CashIn,ACH,2484,4928,18,8,0
1052,CashOut,ACH,1500,3433304,3,8,0
1053,CashIn,ACH,186100,216,11078,8,0
1054,CashIn,ACH,87422,7860,3,8,0
1055,CashIn,ACH,4196856,4928,18,7,0
1056,CashIn,ACH,9994,4000,3,0,0
1057,CashIn,Wire,52800,3959987,900,7,0
1058,CashIn,ACH,695854,7353,3,1,0
1059,CashIn,Wire,4198300,4510435,71,9,1
1060,CashIn,ACH,585611,4928,18,1,0
1061,CashIn,ACH,16344,4928,18,5,0
1062,CashIn,ACH,35748,12412,18,8,0
1063,CashIn,Wire,1789058,1984181,523,6,0
1064,CashOut,ACH,175614,1601690,6,5,0
1065,CashIn,Wire,19500,4966361,2179,1,0
1066,CashIn,ACH,19703,4272311,43,6,0
1067,CashIn,ACH,1076500,7353,3,2,0
1068,CashIn,ACH,15017,1453148,15,3,0
1069,CashIn,ACH,2113389,4928,18,4,0
1070,CashIn,ACH,45020,71845,3,0,0
1071,CashIn,ACH,295850,2922817,18,10,1
1072,CashIn,ACH,2583,1453148,15,8,0
1073,CashIn,ACH,631300,7812,49,5,0
1074,CashIn,ACH,109897,4928,18,3,0
1075,CashIn,ACH,464871,4928,18,10,1
1076,CashIn,ACH,80000,4885057,206,10,1
1077,CashIn,ACH,50137,7353,3,10,1
1078,CashIn,Wire,35100,4048422,900,3,0
1079,CashIn,ACH,20437,4928,18,0,0
1080,CashIn,ACH,110080,4928,18,10,1
1081,CashIn,Wire,2828553,4297148,614,4,0
1082,CashIn,ACH,457500,4928,18,9,1
1083,CashOut,ACH,21200,4916055,1,9,1
1084,CashIn,ACH,1428538,4928,18,0,0
1085,CashIn,ACH,30000,4000,3,10,1
1086,CashIn,ACH,36700,2268251,110146,1,0
1087,CashIn,Wire,50800,3648971,618,0,0
1088,CashIn,ACH,16300,4376826,3,8,0
1089,CashIn,ACH,1512927,4760765,3,2,0
1090,CashIn,ACH,227460,59152,11,10,1
1091,CashIn,ACH,1863264,4928,18,2,0
1092,CashIn,ACH,650797,4928,18,9,1
1093,CashIn,ACH,129303,4928,18,7,0
1094,CashIn,ACH,15,14926,3,2,0
1095,CashOut,ACH,13315,7860,3,5,0
1096,CashIn,ACH,50000,2831316,194,10,1
1097,CashIn,ACH,126692,4928,18,5,0
1098,CashIn,ACH,755,1453148,15,6,0
1099,CashIn,ACH,2644,1453148,15,10,1
1100,CashIn,ACH,2749,72679,6,0,0
1101,CashIn,ACH,50869,4928,18,1,0
1102,CashIn,ACH,13575,4376826,3,9,1
1103,CashOut,ACH,3080148,3345,18,9,1
1104,CashIn,ACH,404471,12124,3,0,0
1105,CashIn,ACH,1,14926,3,3,0
1106,CashIn,ACH,15659,4928,18,8,0
1107,CashIn,ACH,81927,4928,18,1,0
1108,CashIn,ACH,18,31356,3,3,0
1109,CashIn,ACH,37189,4928,18,9,1
1110,CashIn,Wire,63200,4125579,556,5,0
1111,CashIn,ACH,137481,12124,3,8,0
1112,CashIn,ACH,11500,4376826,3,3,0
1113,CashIn,ACH,15,14926,3,2,0
1114,CashIn,ACH,36037,4928,18,5,0
1115,CashIn,Wire,41000,4927055,5596,7,0
1116,CashIn,ACH,49802,4928,18,4,0
1117,CashOut,ACH,59888,3481556,31,9,1
1118,CashIn,Wire,5583226,2872610,239,10,1
1119,CashIn,ACH,588,1453148,15,4,0
1120,CashIn,ACH,546517,4928,18,10,1
1121,CashIn,ACH,690,4928,18,4,0
1122,CashIn,Wire,932238,4099411,146,5,0
1123,CashIn,ACH,3000000,2128,18,3,0
1124,CashIn,ACH,21439,7353,3,7,0
1125,CashIn,ACH,202724,59152,11,0,0
1126,CashIn,Wire,216115,4754202,50,8,0
1127,CashIn,Wire,2306840,3628002,2353,3,0
1128,CashIn,ACH,1526,1453148,15,4,0
1129,CashIn,ACH,22406,1453148,15,1,0
1130,CashIn,Wire,154500,3817350,643,4,0
1131,CashIn,ACH,91115,4928,18,9,1
1132,CashIn,ACH,452424,2230972,100,0,0
1133,CashOut,ACH,348782,3426473,18,6,0
1134,CashIn,ACH,2695,1453148,15,7,0
1135,CashIn,ACH,7795,72679,6,8,0
1136,CashIn,ACH,1032387,4928,18,7,0
1137,CashIn,ACH,2030,4928,18,10,1
1138,CashIn,ACH,2896,72679,6,10,1
1139,CashIn,ACH,4090,4928,18,1,0
1140,CashIn,Wire,595732,4814029,5687,9,1
1141,CashIn,Wire,356200,2280692,71,5,0
1142,CashIn,ACH,3424,1453148,15,1,0
1143,CashIn,ACH,30800,400,2791,6,0
1144,CashIn,ACH,14800,4469013,2,8,0
1145,CashIn,ACH,317684,4928,18,4,0
1146,CashIn,Wire,49500,4630228,91371,9,1
1147,CashIn,ACH,26481,4928,18,2,0
1148,CashIn,ACH,192150,4928,18,8,0
1149,CashOut,ACH,6623,3429867,18,6,0
1150,CashIn,ACH,54750,4928,18,4,0
1151,CashIn,ACH,27756,4928,18,1,0
1152,CashIn,Wire,139839,157708,313,8,0
1153,CashIn,ACH,128520,4928,18,8,0
1154,CashOut,ACH,20688,3467508,18,1,0
1155,CashIn,Wire,440420,2967745,239,2,0
1156,CashOut,ACH,6897,3426527,3,1,0
1157,CashOut,ACH,24750,4443814,18,8,0
1158,CashIn,ACH,80000,5388,7,8,0
1159,CashIn,ACH,50000,4927557,1,0,0
1160,CashIn,ACH,183314,4928,18,5,0
1161,CashIn,ACH,241200,4585734,81822,4,0
1162,CashIn,ACH,76769,4928,18,0,0
1163,CashIn,ACH,1674,4272311,43,6,0
1164,CashIn,Wire,3064677,3458003,4287,5,0
1165,CashIn,ACH,1324,6228,345,1,0
1166,CashIn,ACH,38315,4928,18,8,0
1167,CashIn,ACH,137735,4000,3,10,1
1168,CashIn,Wire,6192800,2436862,50,8,0
1169,CashIn,ACH,31719,4928,18,3,0
1170,CashIn,ACH,5143,72679,6,0,0
1171,CashIn,ACH,78180,4585734,81822,7,0
1172,CashIn,ACH,148000,7353,3,3,0
1173,CashIn,ACH,854,4928,18,4,0
1174,CashIn,ACH,7500,188,3,0,0
1175,CashIn,ACH,18500,3267,509,10,1
